동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
475,6106,기타가족,가족_동서_사위,미식,맛집_술_식당
334,3647,회사동료,대리_사원_부장,자연경관,바다_바닷가_전망대
170,1319,자녀,아들_청소년_자녀,레포츠/운동,낚시_캠핑_수영장
154,801,연인,연인_커플_애인,문화예술,노래방_카지노_클럽
45,343,학생,대학생_고딩_중딩,휴식/힐링,나들이_근교여행_야영
31,199,배우자,집사람_아내_와이프,역사유적,유네스코_교회_고택
30,53,부모님,어머님_아버지_할머니,체험,갯벌체험_한옥스테이_농장체험
6,46,싱글,싱글_혼자,반려동물,유기견_애견_펫
5,0,친구,친구,,
