연령대,남성방문 비율,여성방문 비율
70세 이상,6.1,8.6
60~69세,8.6,9.2
50~59세,10.8,8.9
40~49세,8.7,7.4
30~39세,4.9,4.6
20~29세,7.7,8.0
10~19세,2.9,2.7
