동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
1440,4546,기타가족,가족_동생_오빠,미식,맛집_양주_샤브샤브
300,2495,연인,애인_커플_여친,레포츠/운동,캠핑_야구장_낚시
139,596,친구,친구_지인,문화예술,노래방_광장_카지노
110,224,자녀,아들_딸_자녀,자연경관,계곡_자연휴양림_휴양림
76,168,회사동료,대리_동료_회사동료,휴식/힐링,홈캉스_힐링_나들이
35,100,학생,고딩_대학생_중딩,반려동물,반려견_애견_애완견
16,16,부모님,어머님_아버지_아빠,역사유적,다리_사찰_정자
15,4,배우자,부인_아내_신랑,체험,수학여행_기모노체험
8,0,싱글,싱글,,
