기준연월,지역명,검색량(건)
202108,서울특별시 용산구 ,9535
202109,서울특별시 용산구 ,11547
202110,서울특별시 용산구 ,12026
202111,서울특별시 용산구 ,20143
202112,서울특별시 용산구 ,4877
202201,서울특별시 용산구 ,4332
202202,서울특별시 용산구 ,2624
202203,서울특별시 용산구 ,2085
202204,서울특별시 용산구 ,3759
202205,서울특별시 용산구 ,2825
202206,서울특별시 용산구 ,2581
202207,서울특별시 용산구 ,2447
