순위,업소명,주소,분류,합산 검색 수
1,패션5,서울 용산구 이태원로 272-0,카페/찻집,32508
2,경리단길,서울 용산구,기타음식,25745
3,고메이494한남,서울 용산구 한남대로 91-0,외국식,20656
4,몽탄,서울 용산구 백범로99길 50-0,한식,19501
5,돈까스잔치동빙고점,서울 용산구 서빙고로 297-0,외국식,18191
6,코끼리베이글한남점,서울 용산구 서빙고로91길 10-0,카페/찻집,18025
7,명동교자이태원점,서울 용산구 녹사평대로 136-0,한식,15585
8,카페노티드한남,서울 용산구 대사관로5길 12-0,카페/찻집,11217
9,동아냉면이태원점,서울 용산구 대사관로 45-1,한식,10891
10,메종 한남,서울 용산구 유엔빌리지3길 24-0,외국식,10318
11,쥬에,서울 용산구 독서당로 124-7,외국식,9682
12,배스킨라빈스하이브한남점,서울 용산구 독서당로 93-0,간이음식,9481
13,오아시스한남점,서울 용산구 이태원로45길 30-0,카페/찻집,9403
14,평양집,서울 용산구 한강대로 186-0,한식,9256
15,남영돈,서울 용산구 한강대로80길 17-0,한식,8595
16,오근내2닭갈비,서울 용산구 한강대로11길 13-0,외국식,7975
17,나리의집,서울 용산구 이태원로 245-0,한식,7870
18,봉피양용산점,서울 용산구 한강대로40길 31-0,한식,7831
19,맥도날드이태원점,서울 용산구 이태원로 142-1,간이음식,7706
20,문배동육칼,서울 용산구 백범로90길 50-0,한식,7685
21,동빙고,서울 용산구 이촌로 319-0,카페/찻집,7424
22,한남북엇국,서울 용산구 독서당로 65-7,한식,7344
23,오스테리아오르조한남,서울 용산구 한남대로20길 47-0,외국식,7083
24,콘하스한남점,서울 용산구 이태원로55나길 22-0,카페/찻집,7035
25,제주식당,서울 용산구 대사관로 48-0,한식,6707
26,이촌동면옥이촌직영점,서울 용산구 이촌로54길 17-0,한식,6506
27,올드페리도넛,서울 용산구 한남대로27길 66-0,카페/찻집,6326
28,IOU,서울 용산구 원효로1길 16-0,외국식,6267
29,앤더슨씨나인원한남점,서울 용산구 한남대로 91-0,외국식,6234
30,써머레인,서울 용산구 이태원로55가길 49-0,외국식,6164
31,챔프커피2작업실,서울 용산구 녹사평대로26가길 24-0,카페/찻집,6061
32,현선이네용산본점,서울 용산구 한강대로39길 2-13,간이음식,5963
33,오만지아,서울 용산구 유엔빌리지길 14-0,외국식,5897
34,현대본가,서울 용산구 이태원로4길 24-0,한식,5838
35,다츠,서울 용산구 이태원로55나길 6-0,기타음식,5835
36,다운타우너한남,서울 용산구 대사관로5길 12-0,간이음식,5717
37,스타벅스용산아이파크몰점,서울 용산구 한강대로23길 55-0,카페/찻집,5714
38,단비,서울 용산구 한남대로20길 21-12,한식,5676
39,라쿠치나본점,서울 용산구 회나무로44길 10-0,외국식,5670
40,어프로치,서울 용산구 한강대로40길 18-3,외국식,5666
41,스타벅스동빙고점,서울 용산구 장문로 12-0,카페/찻집,5431
42,부자피자한강진1호점,서울 용산구 이태원로55가길 28-0,간이음식,5423
43,한와담한남본점,서울 용산구 독서당로 65-1,한식,5417
44,보마켓경리단점,서울 용산구 녹사평대로 286-0,외국식,5066
45,한입소반숙대본점,서울 용산구 청파로45길 3-0,간이음식,5048
46,폴바셋한남커피스테이션점,서울 용산구 한남대로 48-0,카페/찻집,5047
47,보니스피자펍,서울 용산구 신흥로3길 2-0,간이음식,5011
48,스타벅스한남동R점,서울 용산구 독서당로 94-0,카페/찻집,4998
49,종점숯불갈비,서울 용산구 장문로 112-0,한식,4991
50,차이옌[중식],서울 용산구 이촌로88길 8-0,외국식,4928
51,오근내닭갈비,서울 용산구 이촌로29길 15-0,외국식,4653
52,파리크라상한남점,서울 용산구 독서당로 78-0,간이음식,4567
53,더베이커스테이블본점,서울 용산구 녹사평대로 244-1,카페/찻집,4562
54,용문해장국,서울 용산구 효창원로 110-0,한식,4463
55,라인드한남,서울 용산구 이태원로55길 11-0,외국식,4369
56,바토스이태원점,서울 용산구 이태원로15길 1-0,외국식,4364
57,비스테까,서울 용산구 회나무로 49-0,외국식,4289
58,뇨끼바,서울 용산구 한남대로20길 41-4,외국식,4282
59,리틀넥한남,서울 용산구 한남대로27길 66-0,외국식,4175
60,우스블랑,서울 용산구 효창원로70길 4-0,간이음식,4151
61,부첼리하우스,서울 용산구 독서당로 122-1,외국식,4144
62,쌤쌤쌤,서울 용산구 한강대로50길 25-0,외국식,4133
63,동아냉면,서울 용산구 우사단로 5-0,한식,4130
64,초원,서울 용산구 한강대로80길 7-0,한식,4060
65,단박왕돈까스,서울 용산구 백범로90길 74-0,외국식,4033
66,롯데리아서울역광장점,서울 용산구 한강대로 405-0,간이음식,4019
67,에피세리꼴라주,서울 용산구 한남대로20길 47-24,외국식,3977
68,타르틴베이커리한남점,서울 용산구 한남대로18길 22-0,간이음식,3974
69,맥심플랜트,서울 용산구 이태원로 250-0,카페/찻집,3933
70,블루보틀한남카페,서울 용산구 한남대로 91-0,카페/찻집,3927
71,로코스비비큐경리단길본점,서울 용산구 회나무로 83-0,외국식,3852
72,효뜨,서울 용산구 한강대로40가길 6-0,외국식,3833
73,24시뼈다귀감자탕,서울 용산구 대사관로 73-1,한식,3802
74,소설한남,서울 용산구 한남대로20길 21-18,한식,3690
75,갯마을한강로점,서울 용산구 서빙고로 56-0,한식,3659
76,레에스티우지중해상점,서울 용산구 대사관로20길 5-0,외국식,3632
77,미미옥신용산점,서울 용산구 한강대로15길 27-0,한식,3629
78,오츠커피,서울 용산구 원효로89길 13-12,카페/찻집,3619
79,창성옥용문본점,서울 용산구 새창로 124-10,한식,3602
80,쌍대포본점,서울 용산구 청파로 291-0,한식,3581
81,휴135,서울 용산구 이태원로55나길 6-0,한식,3458
82,원대구탕,서울 용산구 한강대로62가길 8-0,한식,3424
83,GOOSTK733,서울 용산구 이태원로27길 101-0,외국식,3378
84,스타벅스용산리첸시아점,서울 용산구 백범로 341-0,카페/찻집,3376
85,레호이,서울 용산구 소월로38가길 5-0,외국식,3362
86,나주집,서울 용산구 대사관로 36-0,외국식,3333
87,스타벅스동부이촌동점,서울 용산구 이촌로 198-0,카페/찻집,3321
88,더백푸드트럭,서울 용산구 신흥로20길 45-1,간이음식,3294
89,파리크라상이촌점,서울 용산구 이촌로 245-0,간이음식,3245
90,오리지널팬케이크하우스이태원점,서울 용산구 이태원로 153-0,외국식,3217
91,크레이트커피,서울 용산구 독서당로 97-0,카페/찻집,3199
92,우다움82,서울 용산구 한강대로40길 26-0,한식,3151
93,한강집생태,서울 용산구 백범로 400-0,한식,3090
94,MTL효창점,서울 용산구 효창원로69길 25-0,카페/찻집,3085
95,청한남점 [중식],서울 용산구 한남대로20길 47-24,외국식,3074
96,일일향7호점 [중식],서울 용산구 한강대로40길 26-0,외국식,3067
97,바다식당,서울 용산구 이태원로 245-0,한식,3058
98,소수,서울 용산구 한남대로20길 31-0,한식,3040
99,마오이태원점 [중식],서울 용산구 회나무로 57-0,외국식,3013
100,잠수교집본점,서울 용산구 장문로 81-0,한식,3005
