연령대,남성방문 비율,여성방문 비율
70세 이상,4.2,4.3
60~69세,9.5,7.8
50~59세,13.3,12.2
40~49세,8.8,8.8
30~39세,6.4,6.6
20~29세,6.1,6.1
10~19세,2.6,2.5
