동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
4,15,기타가족,손자,역사유적,사찰_유네스코_다리,봉원사(서울)
4,6,부모님,아비,미식,카페_홍삼_식당,봉원사(서울)
0,4,,,자연경관,계곡_수목원,봉원사(서울)
0,2,,,문화예술,북카페_공장,봉원사(서울)
0,2,,,체험,한옥스테이,봉원사(서울)
