동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
49,537,연인,커플_여자친구,미식,아메리카노_연어회_그래놀라,장산 (부산 국가지질공원)
30,363,기타가족,동생_가족_언니,자연경관,바다_정원_숲,장산 (부산 국가지질공원)
15,220,회사동료,직원_차장,레포츠/운동,등산_백패킹_유원지,장산 (부산 국가지질공원)
6,50,싱글,혼자,휴식/힐링,테라피_힐링_나들이,장산 (부산 국가지질공원)
5,15,자녀,학생_딸_아들,역사유적,유적지_다리_정자,장산 (부산 국가지질공원)
5,14,부모님,아버지_부모님,문화예술,공장_시립미술관_영화관,장산 (부산 국가지질공원)
4,1,친구,친구_지인,반려동물,애견,장산 (부산 국가지질공원)
2,0,배우자,남편,,,장산 (부산 국가지질공원)
