연령대,남성방문 비율,여성방문 비율
70세 이상,0.3,0.3
60~69세,1.8,0.9
50~59세,2.6,1.9
40~49세,4.2,2.3
30~39세,10.7,7.1
20~29세,27.9,31.6
10~19세,4.1,4.3
