연령대,남성방문 비율,여성방문 비율
70세 이상,3.9,3.1
60~69세,7.9,6.3
50~59세,15.7,9.9
40~49세,13.7,7.2
30~39세,9.7,6.8
20~29세,6.9,3.9
10~19세,2.0,1.7
