동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
3,31,친구,친구,자연경관,전망대_평야_폭포,철원노동당사
2,18,학생,초등학생,미식,차_식당_막국수,철원노동당사
1,8,기타가족,가족,역사유적,사찰_전적지_다리,철원노동당사
