동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
24,117,기타가족,가족_엄마_오빠,자연경관,해수욕장_바다_바닷가,돌머리해변
3,51,부모님,아빠,미식,맛집_카페_라떼,돌머리해변
2,20,연인,커플_남자친구,역사유적,다리_한옥마을_한옥,돌머리해변
2,16,친구,친구,레포츠/운동,캠핑_차박_글램핑,돌머리해변
0,2,,,반려동물,반려견,돌머리해변
0,2,,,휴식/힐링,나들이,돌머리해변
