연령대,남성방문 비율,여성방문 비율
70세 이상,3.4,2.8
60~69세,10.8,9.1
50~59세,12.1,12.0
40~49세,9.1,8.3
30~39세,7.7,7.7
20~29세,5.2,7.0
10~19세,2.0,1.7
