기준연월,지역명,검색량(건)
202108,충청남도 보령시 ,1618
202109,충청남도 보령시 ,1501
202110,충청남도 보령시 ,1889
202111,충청남도 보령시 ,2241
202112,충청남도 보령시 ,385
202201,충청남도 보령시 ,461
202202,충청남도 보령시 ,206
202203,충청남도 보령시 ,321
202204,충청남도 보령시 ,249
202205,충청남도 보령시 ,596
202206,충청남도 보령시 ,827
202207,충청남도 보령시 ,833
