연령대,남성방문 비율,여성방문 비율
70세 이상,1.2,1.3
60~69세,4.9,3.2
50~59세,7.7,5.2
40~49세,5.1,2.2
30~39세,5.2,2.4
20~29세,22.3,25.2
10~19세,5.4,8.7
