연령대,남성방문 비율,여성방문 비율
70세 이상,1.4,1.5
60~69세,4.4,3.7
50~59세,8.7,9.0
40~49세,8.1,8.9
30~39세,7.8,6.5
20~29세,8.7,9.8
10~19세,9.7,10.2
