기준연월,방문비율
20220811,68.9
20220812,87.6
20220813,160.9
20220814,111.2
20220815,142.3
20220816,82.5
20220817,74.4
20220818,83.2
20220819,108.7
20220820,177.0
20220821,142.9
20220822,104.9
20220823,92.2
20220824,83.6
20220825,96.4
20220826,120.6
20220827,181.5
20220828,155.8
20220829,115.0
20220830,101.7
20220831,84.9
20220901,59.4
20220902,80.2
20220903,132.2
20220904,102.2
20220905,61.5
20220906,49.7
20220907,34.7
20220908,49.0
20220909,118.9
20220910,124.6
20220911,107.3
20220912,116.8
20220913,34.7
20220914,28.6
20220915,32.9
20220916,50.3
20220917,121.7
20220918,108.1
20220919,50.5
20220920,38.1
20220921,23.4
20220922,41.0
20220923,65.9
20220924,126.0
20220925,105.9
20220926,62.2
20220927,51.1
20220928,38.7
20220929,49.3
20220930,74.9
20221001,110.5
20221002,89.4
20221003,89.0
20221004,42.9
20221005,34.1
20221006,47.4
20221007,65.8
20221008,103.3
20221009,88.3
20221010,91.6
20221011,24.4
20221012,11.5
20221013,24.3
20221014,45.5
20221015,97.4
20221016,78.0
20221017,37.9
20221018,26.7
20221019,15.1
20221020,24.4
20221021,47.3
20221022,101.3
20221023,82.8
20221024,47.4
20221025,38.1
20221026,25.7
20221027,39.8
20221028,66.8
20221029,106.5
20221030,90.5
20221031,54.4
20221101,44.7
20221102,35.5
20221103,40.9
20221104,68.9
20221105,95.2
20221106,75.4
20221107,44.3
20221108,36.9
