기준연월,방문비율
20220811,91.3
20220812,103.7
20220813,126.1
20220814,89.2
20220815,77.0
20220816,81.1
20220817,89.3
20220818,88.0
20220819,101.1
20220820,118.5
20220821,79.3
20220822,80.6
20220823,59.5
20220824,67.2
20220825,72.9
20220826,82.6
20220827,115.4
20220828,97.3
20220829,67.8
20220830,58.6
20220831,73.9
20220901,52.1
20220902,55.6
20220903,90.5
20220904,49.2
20220905,32.2
20220906,30.0
20220907,36.0
20220908,41.2
20220909,101.9
20220910,122.3
20220911,66.2
20220912,80.0
20220913,29.5
20220914,44.6
20220915,45.9
20220916,50.1
20220917,82.9
20220918,57.1
20220919,37.3
20220920,36.9
20220921,40.2
20220922,42.2
20220923,45.7
20220924,80.0
20220925,56.6
20220926,36.3
20220927,36.5
20220928,51.8
20220929,46.9
20220930,46.1
20221001,96.6
20221002,77.2
20221003,52.0
20221004,28.1
20221005,34.1
20221006,41.2
20221007,44.3
20221008,87.3
20221009,56.7
20221010,61.4
20221011,34.4
20221012,44.4
20221013,41.8
20221014,46.2
20221015,76.0
20221016,51.9
20221017,33.1
20221018,33.9
20221019,41.2
20221020,40.8
20221021,44.4
20221022,82.9
20221023,60.4
20221024,41.8
20221025,45.1
20221026,44.8
20221027,42.3
20221028,57.0
20221029,91.4
20221030,73.8
20221031,46.4
20221101,34.1
20221102,37.6
20221103,33.4
20221104,43.6
20221105,86.0
20221106,61.3
20221107,24.8
20221108,27.5
