동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
23,406,기타가족,가족_엄마,자연경관,바다_해변_해수욕장,주문진해변
9,248,친구,친구,미식,막국수_식당_카페,주문진해변
4,13,배우자,아내,레포츠/운동,수영장_레포츠_스노클링,주문진해변
3,9,연인,여자친구_커플,휴식/힐링,힐링_겨울여행_힐링여행,주문진해변
1,2,자녀,아들,반려동물,애견,주문진해변
0,2,,,문화예술,촬영지,주문진해변
