순위,관광지명,주소,분류,합산 검색 수
1,수성못,대구 수성구,자연경관(하천/해양),120543
2,호텔인터불고대구,대구 수성구 팔현길 212-0,호텔,85931
3,호텔라온제나,대구 수성구 범어천로 73-0,호텔,51218
4,호텔수성,대구 수성구 용학로 106-7,호텔,46758
5,대구삼성라이온즈파크,대구 수성구 야구전설로 1-0,레저스포츠시설,46109
6,대구미술관,대구 수성구 미술관로 40-0,전시시설,29137
7,수성유원지,대구 수성구,복합관광시설,28809
8,무열대체력단련장,대구 수성구 무열로 56-0,육상레저스포츠,23504
9,대구그랜드호텔,대구 수성구 동대구로 305-0,호텔,21286
10,CGV대구스타디움,대구 수성구 유니버시아드로 140-0,공연시설,19302
11,국립대구박물관,대구 수성구 청호로 321-0,전시시설,15823
12,아리아나호텔,대구 수성구 동대구로 27-0,호텔,12996
13,수성아트피아휴관중(2022년11월01일개관예정),대구 수성구 무학로 180-0,공연시설,10324
14,대구스타디움보조경기장,대구 수성구 유니버시아드로 180-0,레저스포츠시설,8513
15,수성시장,대구 수성구 들안로 285-57,시장,7983
16,아르떼수성랜드,대구 수성구 무학로 42-0,테마공원,7610
17,수성패밀리파크,대구 수성구 팔현길 88-46,도시공원,7485
18,목련시장,대구 수성구 용학로42길 9-0,시장,7212
19,아이니테마파크,대구 수성구 유니버시아드로 140-0,테마공원,7116
20,신매시장,대구 수성구 신매로 94-0,시장,5309
21,인터불고호텔별관,대구 수성구 팔현길 212-0,호텔,4664
22,석가사,대구 수성구 달구벌대로568길 23-0,종교성지,4143
23,청구시장,대구 수성구 만촌로 66-0,시장,3874
24,황금시장,대구 수성구 청솔로 19-0,시장,3681
25,진밭골야영장,대구 수성구 진밭길 112-0,캠핑,3524
26,상동시장,대구 수성구 상화로5길 13-3,시장,3018
27,체리시호텔,대구 수성구 동대구로25길 37-0,모텔,2957
28,시지근린공원,대구 수성구,도시공원,2903
29,만촌자전거경기장,대구 수성구 팔현길 241-0,육상레저스포츠,2803
30,대구수성구청소년수련관,대구 수성구 청수로45길 100-0,육상레저스포츠,2628
31,루오호텔,대구 수성구 알파시티1로4길 19-8,호텔,2518
32,가우진호텔,대구 수성구 수성로 276-0,모텔,2415
33,대구어린이대공원,대구 수성구 동대구로 176-0,도시공원,2361
34,대구풋살,대구 수성구,기타레저스포츠,2352
35,공간울림,대구 수성구 범안로64길 18-9,공연시설,2274
36,지산공원,대구 수성구 용학로 267-0,도시공원,2259
37,ACT호텔,대구 수성구 알파시티1로32길 28-17,호텔,2223
38,만촌실내롤러스케이트장,대구 수성구 팔현길 241-0,육상레저스포츠,2221
39,보잉호텔,대구 수성구 희망로 221-0,호텔,2173
40,CGV대구수성,대구 수성구 지범로 191-0,공연시설,2149
41,대구스타디움동편광장,대구 수성구,도시공원,2100
42,할타보카,대구 수성구 교학로 3-0,기타쇼핑시설,2045
43,2월호텔대구황금점,대구 수성구 동대구로 165-0,호텔,2030
44,2월호텔수성점,대구 수성구 청수로 67-0,모텔,1871
45,갤러리호텔3호점,대구 수성구 청수로24길 29-0,모텔,1857
46,한영아트센터,대구 수성구 달구벌대로 2327-0,공연시설,1837
47,스타디움몰,대구 수성구 유니버시아드로 140-0,쇼핑몰,1801
48,마이더스호텔,대구 수성구 상록로 4-0,호텔,1795
49,수성실내아이스링크장,대구 수성구 용학로 35-5,육상레저스포츠,1588
50,폭스모텔,대구 수성구 청수로 126-36,모텔,1496
51,진밭골산림공원,대구 수성구,도시공원,1481
