순위,업소명,주소,분류,외지인 검색 수
1,바르미스시뷔페두산점,대구 수성구 무학로 78-0,외국식,16232
2,룰리커피,대구 수성구 고모로 188-0,카페/찻집,14980
3,서민갈비,대구 수성구 들안로 8-5,한식,12621
4,조조칼국수본점,대구 수성구 국채보상로 912-0,한식,12345
5,리안,대구 수성구 교학로4길 48-0,외국식,12153
6,스타벅스대구수성호수R점,대구 수성구 용학로 56-0,카페/찻집,11121
7,아웃백스테이크하우스대구황금점,대구 수성구 동대구로 219-0,외국식,9464
8,맥도날드대구수성DT점,대구 수성구 달구벌대로 2345-0,간이음식,9210
9,맥도날드대구시지DT점,대구 수성구 달구벌대로 3199-0,간이음식,8079
10,미성복어본점,대구 수성구 들안로 87-0,외국식,8039
11,스타벅스수성레이크점,대구 수성구 수성못길 4-0,카페/찻집,7420
12,스타벅스대구수성네거리DT점,대구 수성구 들안로 342-0,카페/찻집,6687
13,윤옥연할매떡볶이본점,대구 수성구 들안로77길 11-0,간이음식,6663
14,용지봉[한식],대구 수성구 들안로 9-0,한식,5892
15,들안길먹자골목,대구 수성구,기타음식,5694
16,커피스미스대구수성레이크점,대구 수성구 용학로 82-0,카페/찻집,5383
17,온기정[일식],대구 수성구 수성못6길 9-0,외국식,5329
18,바우어,대구 수성구 용학로 361-0,간이음식,5272
19,샤브20수성점,대구 수성구 무학로 83-0,외국식,5251
20,고모역쭈꾸미,대구 수성구 고모로 188-0,외국식,5234
21,엔제리너스아일랜드점,대구 수성구 용학로 76-0,카페/찻집,5166
22,스타벅스대구중동DT점,대구 수성구 수성로 243-0,카페/찻집,5112
23,마루막창수성점,대구 수성구 수성못2길 5-0,외국식,5037
24,맥도날드대구희망DT점,대구 수성구 수성로 238-0,간이음식,5014
25,미즈컨테이너레이크플레이트점,대구 수성구 수성못6길 10-0,외국식,4970
26,아리조나막창,대구 수성구 용학로25길 45-0,외국식,4951
27,내안에,대구 수성구 무학로 85-0,외국식,4790
28,제니스뷔페수성점,대구 수성구 달구벌대로 2435-0,외국식,4783
29,연경반점[중식],대구 수성구 수성로 222-0,외국식,4750
30,맥도날드대구황금DT점,대구 수성구 청수로 157-0,간이음식,4749
31,신천궁전떡볶이,대구 수성구 국채보상로162길 72-0,간이음식,4743
32,뜨삽수성본점,대구 수성구 용학로 106-7,간이음식,4712
33,경복궁대구점 [한식],대구 수성구 용학로 134-0,한식,4616
34,핸즈커피수성못점,대구 수성구 용학로 106-5,카페/찻집,4612
35,푸주옥,대구 수성구 청수로 110-0,한식,4551
36,망향비빔국수대구수성점,대구 수성구 무학로 89-0,한식,4523
