연령대,남성방문 비율,여성방문 비율
70세 이상,6.3,4.1
60~69세,13.7,12.5
50~59세,14.1,14.5
40~49세,7.6,6.9
30~39세,5.6,4.2
20~29세,4.9,3.1
10~19세,1.0,1.1
