동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
3,20,친구,친구,미식,옥수수_카페_고추,동대문역사문화공원
0,10,,,자연경관,공원_둘레길,동대문역사문화공원
0,2,,,역사유적,교회_다리,동대문역사문화공원
0,2,,,문화예술,광장_전시관,동대문역사문화공원
