연령대,남성방문 비율,여성방문 비율
70세 이상,2.1,2.4
60~69세,7.2,5.1
50~59세,10.6,7.2
40~49세,12.9,8.0
30~39세,12.9,10.9
20~29세,8.3,5.4
10~19세,2.7,2.3
