연령대,남성방문 비율,여성방문 비율
70세 이상,1.6,1.5
60~69세,5.0,4.7
50~59세,10.3,9.6
40~49세,10.0,9.2
30~39세,9.9,6.6
20~29세,12.9,9.6
10~19세,4.6,3.7
