연령대,남성방문 비율,여성방문 비율
70세 이상,1.4,2.0
60~69세,7.7,5.9
50~59세,12.4,12.3
40~49세,10.6,9.1
30~39세,10.2,9.8
20~29세,6.5,6.7
10~19세,2.0,2.4
