순위,관광지명,주소,분류,현지인 검색 수
1,태재고개,경기 광주시,자연경관(산),23795
2,중대물빛공원,경기 광주시,도시공원,17384
3,곤지암리조트,경기 광주시 도척윗로 278-0,콘도미니엄,17255
4,화담숲,경기 광주시 도척윗로 278-1,자연공원,12754
5,뉴서울CC,경기 광주시 삼지곡길 95-0,육상레저스포츠,12422
6,경안시장,경기 광주시 경안로25번길 0-0,시장,12318
7,CGV경기광주,경기 광주시 중앙로 89-0,공연시설,11122
8,곤지암도자공원,경기 광주시 경충대로 727-0,도시공원,9904
9,남한산성,경기 광주시 남한산성로 784-16,역사유적지,9027
10,남한산성도립공원,경기 광주시 남한산성로 0-0,자연공원,8835
11,큐로CC,경기 광주시 오향길 180-0,육상레저스포츠,7742
12,팔당물안개공원,경기 광주시,도시공원,7306
13,강남300CC,경기 광주시 새말길 353-0,육상레저스포츠,7066
14,그린힐CC,경기 광주시 내선길 176-0,육상레저스포츠,6239
15,이스트밸리CC,경기 광주시 건업길 195-0,육상레저스포츠,5889
16,광주시청소년수련관,경기 광주시 회안대로 350-17,육상레저스포츠,5212
17,경안천습지생태공원,경기 광주시,도시공원,4457
18,남촌CC,경기 광주시 부항길 135-38,육상레저스포츠,3886
19,중부CC,경기 광주시 경충대로 451-0,육상레저스포츠,3680
20,남한산성아트홀,경기 광주시 회안대로 891-0,공연시설,3552
21,오포생활체육공원,경기 광주시 양촌길 89-12,도시공원,3291
22,캠핑고래경기광주점,경기 광주시 양촌길 4-41,기타쇼핑시설,2980
23,경기도자박물관,경기 광주시 경충대로 727-0,전시시설,2973
24,서창퍼블릭GC,경기 광주시 문형산길 56-0,육상레저스포츠,2658
25,율봄식물원,경기 광주시 태허정로 267-54,테마공원,2359
26,영은미술관,경기 광주시 청석로 300-0,전시시설,2314
27,팀업캠퍼스야구장,경기 광주시,레저스포츠시설,2073
28,청석공원,경기 광주시,도시공원,1867
29,곤지암,경기 광주시 곤지암로 72-0,역사유적지,1834
30,곤지암리조트스키장,경기 광주시 도척윗로 278-0,육상레저스포츠,1737
31,롯데시네마광주터미널,경기 광주시 광주대로 30-0,공연시설,1667
32,경안근린공원,경기 광주시 경안로98번길 30-0,도시공원,1587
33,로또경매장,경기 광주시 광여로 388-47,기타쇼핑시설,1557
34,천진암계곡,경기 광주시,자연경관(산),1522
35,도척그린공원,경기 광주시 도척로 676-0,도시공원,1518
36,아이조아수영장,경기 광주시 수하길11번길 43-0,테마공원,1493
37,광남생활체육공원,경기 광주시 장지7길 63-2,도시공원,1377
38,진우낚시터,경기 광주시 국사봉로 0-0,수상레저스포츠,1351
39,곤지암CC,경기 광주시 도척윗로 280-0,육상레저스포츠,1345
40,목현낚시터,경기 광주시 이배재로 462-0,수상레저스포츠,1264
41,초월생활체육공원,경기 광주시,도시공원,1181
42,유정관광낚시터,경기 광주시 도척로 951-0,수상레저스포츠,1090
43,팔당전망대,경기 광주시 산수로 1692-0,랜드마크관광,1077
44,금원수목원수영장,경기 광주시 태허정로 389-0,테마공원,1068
45,엄미리계곡,경기 광주시,자연경관(산),1013
46,모다아울렛곤지암점,경기 광주시 경충대로 907-0,쇼핑몰,921
47,팀업캠퍼스,경기 광주시 경충대로 729-0,기타레저스포츠,824
48,K호텔,경기 광주시 경충대로 1327-0,모텔,820
49,곤지암생활체육공원,경기 광주시 평촌길 12-137,도시공원,803
50,열미계곡,경기 광주시,자연경관(산),774
51,다이나믹풋살클럽,경기 광주시 고불로186번길 16-23,기타레저스포츠,738
