유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 성남시 분당구 , 경기도 광주시,12.8,1
경기도 성남시 중원구 , 경기도 광주시,8.2,1
경기도 용인시 처인구 , 경기도 광주시,6.9,1
경기도 하남시 , 경기도 광주시,6.6,1
경기도 성남시 수정구 , 경기도 광주시,5.6,1
서울특별시 송파구 , 경기도 광주시,5.4,1
서울특별시 강남구 , 경기도 광주시,4.6,1
경기도 이천시 , 경기도 광주시,4.5,1
경기도 용인시 수지구 , 경기도 광주시,3.3,1
경기도 용인시 기흥구 , 경기도 광주시,3.0,1
경기도 여주시 , 경기도 광주시,2.8,1
서울특별시 강동구 , 경기도 광주시,2.7,1
서울특별시 서초구 , 경기도 광주시,2.5,1
경기도 양평군 , 경기도 광주시,2.4,1
경기도 남양주시 , 경기도 광주시,2.3,1
경기도 화성시 , 경기도 광주시,1.5,1
경기도 수원시 영통구 , 경기도 광주시,1.1,1
서울특별시 성동구 , 경기도 광주시,1.0,1
서울특별시 광진구 , 경기도 광주시,1.0,1
경기도 구리시 , 경기도 광주시,0.7,1
 경기도 광주시,경기도 성남시 분당구,16.2,2
 경기도 광주시,경기도 하남시,7.7,2
 경기도 광주시,경기도 이천시,7.6,2
 경기도 광주시,경기도 용인시 처인구,5.9,2
 경기도 광주시,경기도 여주시,4.3,2
 경기도 광주시,서울특별시 강남구,4.3,2
 경기도 광주시,서울특별시 송파구,4.1,2
 경기도 광주시,경기도 성남시 수정구,3.7,2
 경기도 광주시,경기도 양평군,3.5,2
 경기도 광주시,경기도 남양주시,3.2,2
 경기도 광주시,경기도 용인시 기흥구,3.1,2
 경기도 광주시,경기도 성남시 중원구,2.6,2
 경기도 광주시,경기도 용인시 수지구,2.5,2
 경기도 광주시,서울특별시 서초구,1.8,2
 경기도 광주시,강원도 원주시,1.5,2
 경기도 광주시,서울특별시 강동구,1.2,2
 경기도 광주시,경기도 화성시,1.0,2
 경기도 광주시,강원도 평창군,0.9,2
 경기도 광주시,서울특별시 중구,0.9,2
 경기도 광주시,경기도 수원시 영통구,0.9,2
