동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
2568,45999,기타가족,사위_가족_조카,레포츠/운동,캠핑_낚시_체육관
1901,42767,자녀,아들_자녀_학생,미식,맛집_바나나_술
1655,4161,연인,애인_커플_여자친구,문화예술,노래방_서점_미술관
1577,1972,친구,친구_지인_동창,반려동물,유기묘_동물_애견
1316,1970,부모님,아부지_부모_아버지,자연경관,계곡_공원_바다
982,700,회사동료,대리_직장상사_직원,휴식/힐링,나들이_힐링_피크닉
889,187,학생,대학생_고딩_고등학생,역사유적,묘지_한옥_민속촌
278,80,배우자,아내_부인_신부,체험,시티투어_수학여행
7,0,싱글,싱글,,
