순위,업소명,주소,분류,현지인 검색 수
1,맥도날드경기광주DT점,경기 광주시 경충대로 1477-0,간이음식,11498
2,먹보한우광주점,경기 광주시 청석로 252-0,한식,7078
3,스타벅스경기광주송정DT점,경기 광주시 경안천로 118-0,카페/찻집,6329
4,장군수산,경기 광주시 창뜰아랫길 31-0,외국식,5826
5,포사이,경기 광주시 정영로 574-0,외국식,5719
6,스타벅스경기광주쌍령DT점,경기 광주시 경충대로 1445-0,카페/찻집,5647
7,해와달[한식],경기 광주시 이배재로 493-0,한식,5180
8,홍익돈까스경기광주점,경기 광주시 현산안길 7-0,외국식,4931
9,나인블럭중대동점,경기 광주시 경충대로 1969-0,카페/찻집,4916
10,어로프슬라이스피스퇴촌점,경기 광주시 정영로 946-8,간이음식,4765
11,버거킹경기광주태전점,경기 광주시 태봉로 145-2,간이음식,4701
12,이배재제빵소,경기 광주시 이배재로 247-0,카페/찻집,4535
13,다미정,경기 광주시 설월길 29-0,한식,4215
14,스시어왕태전점,경기 광주시 고불로 62-5,외국식,4038
15,본프롬테라본점,경기 광주시 벌원길 4-0,외국식,3830
16,더숲베이커리,경기 광주시 태성로 130-60,간이음식,3820
17,오라운트,경기 광주시 양벌로 320-4,카페/찻집,3702
18,통보장어마을,경기 광주시 장지9길 45-0,외국식,3698
19,버거킹광주경안점,경기 광주시 경안로 10-0,간이음식,3417
20,장지리가마솥해장국본점,경기 광주시 순암로 150-0,한식,3283
21,취룡[중식],경기 광주시 이배재로 308-0,외국식,3206
22,카페인신현리,경기 광주시 새말길167번길 68-0,카페/찻집,3184
23,원조최미자소머리국밥본관,경기 광주시 도척로 58-0,한식,3030
24,강마을다람쥐,경기 광주시 태허정로 556-0,외국식,2728
25,백년가짬뽕광주본점 [중식],경기 광주시 경충대로 1879-0,외국식,2689
26,들밥[한식],경기 광주시 양벌로 131-20,한식,2669
27,명동칼국수경기광주본점,경기 광주시 현산로 289-0,한식,2648
28,건업리보리밥,경기 광주시 광여로 841-0,한식,2639
29,수레실가든,경기 광주시 수레실길 129-0,한식,2613
30,스타벅스경기광주초월역DT점,경기 광주시 경충대로 1084-0,카페/찻집,2601
31,낙선재[한식],경기 광주시 불당길 101-0,한식,2446
32,스멜츠,경기 광주시 신현로 103-0,카페/찻집,2286
33,스타벅스경기광주신현DT점,경기 광주시 태재로 37-0,카페/찻집,2220
34,동동국수본점,경기 광주시 도척로 20-0,한식,2196
35,레반트,경기 광주시 현산로 193-0,외국식,2141
36,제주제빵소,경기 광주시 오포로 481-0,간이음식,2139
37,투썸플레이스광주태전점,경기 광주시 태전중앙로 20-0,카페/찻집,2127
38,보뚱치89,경기 광주시 보뚱치길 89-0,카페/찻집,2126
39,스타벅스곤지암IC DT점,경기 광주시 경충대로 765-0,카페/찻집,2124
40,윤씨보쌈,경기 광주시 청석로 264-0,외국식,2094
41,투썸플레이스광주오포점,경기 광주시 오포로 150-0,카페/찻집,2086
42,송유향[중식],경기 광주시 순암로 270-0,외국식,2073
43,장지리막국수,경기 광주시 고불로 7-0,한식,2049
44,공감플랫폼,경기 광주시 오포로 761-0,카페/찻집,2047
45,달콤커피광주쌍령DT점,경기 광주시 경충대로 1444-0,카페/찻집,2039
46,예전한정식[한식],경기 광주시 천진암로 515-14,한식,2033
47,숙아채콩나물국밥,경기 광주시 새말길 21-0,한식,1962
48,청석가든,경기 광주시 파발로 61-0,한식,1939
49,카페슈샤,경기 광주시 문형산길 163-0,카페/찻집,1932
50,최미자소머리국밥1관,경기 광주시 경충대로 540-0,한식,1928
51,추자리막국수,경기 광주시 오포로859번길 6-0,한식,1916
52,거궁광주점 [한식],경기 광주시 경충대로 1362-0,한식,1869
53,동산들밥[한식],경기 광주시 광여로 305-0,한식,1864
54,티파니가든,경기 광주시 보뚱치길 25-0,카페/찻집,1855
55,스타벅스경기광주점,경기 광주시 광주대로 35-0,카페/찻집,1845
56,강민주의들밥,경기 광주시 현산로385번길 51-0,한식,1779
57,카페산,경기 광주시 검복길 82-0,카페/찻집,1776
