순위,관광지명,주소,분류,합산 검색 수
1,화담숲,경기 광주시 도척윗로 278-1,자연공원,197671
2,곤지암리조트,경기 광주시 도척윗로 278-0,콘도미니엄,166770
3,남한산성,경기 광주시 남한산성로 784-16,역사유적지,114482
4,남한산성도립공원,경기 광주시 남한산성로 0-0,자연공원,102699
5,뉴서울CC,경기 광주시 삼지곡길 95-0,육상레저스포츠,84322
6,큐로CC,경기 광주시 오향길 180-0,육상레저스포츠,72230
7,강남300CC,경기 광주시 새말길 353-0,육상레저스포츠,63072
8,그린힐CC,경기 광주시 내선길 176-0,육상레저스포츠,59246
9,이스트밸리CC,경기 광주시 건업길 195-0,육상레저스포츠,52645
10,중대물빛공원,경기 광주시,도시공원,45970
11,팔당물안개공원,경기 광주시,도시공원,45513
12,태재고개,경기 광주시,자연경관(산),44934
13,중부CC,경기 광주시 경충대로 451-0,육상레저스포츠,40684
14,곤지암리조트스키장,경기 광주시 도척윗로 278-0,육상레저스포츠,36481
15,남촌CC,경기 광주시 부항길 135-38,육상레저스포츠,33209
16,곤지암도자공원,경기 광주시 경충대로 727-0,도시공원,27062
17,경안시장,경기 광주시 경안로25번길 0-0,시장,26427
18,CGV경기광주,경기 광주시 중앙로 89-0,공연시설,20368
19,곤지암CC,경기 광주시 도척윗로 280-0,육상레저스포츠,19400
20,경안천습지생태공원,경기 광주시,도시공원,17889
21,율봄식물원,경기 광주시 태허정로 267-54,테마공원,15109
22,팀업캠퍼스야구장,경기 광주시,레저스포츠시설,14901
23,서창퍼블릭GC,경기 광주시 문형산길 56-0,육상레저스포츠,13620
24,남한산성아트홀,경기 광주시 회안대로 891-0,공연시설,11460
25,로또경매장,경기 광주시 광여로 388-47,기타쇼핑시설,10535
26,경기도자박물관,경기 광주시 경충대로 727-0,전시시설,10062
27,팔당전망대,경기 광주시 산수로 1692-0,랜드마크관광,9350
28,광주시청소년수련관,경기 광주시 회안대로 350-17,육상레저스포츠,8834
29,금원수목원수영장,경기 광주시 태허정로 389-0,테마공원,8403
30,천진암계곡,경기 광주시,자연경관(산),8381
31,소망수양관,경기 광주시 건업길 122-83,육상레저스포츠,7719
32,영은미술관,경기 광주시 청석로 300-0,전시시설,7370
33,화담숲단풍축제,경기 광주시 도척윗로 278-1,기타문화관광지,7337
34,오포생활체육공원,경기 광주시 양촌길 89-12,도시공원,6610
35,캠핑고래경기광주점,경기 광주시 양촌길 4-41,기타쇼핑시설,5936
36,유정관광낚시터,경기 광주시 도척로 951-0,수상레저스포츠,5765
37,W스키샵,경기 광주시 도척윗로 166-0,기타레저스포츠,5603
38,팀업캠퍼스,경기 광주시 경충대로 729-0,기타레저스포츠,5351
39,곤지암루지360,경기 광주시 도척윗로 278-0,기타레저스포츠,5285
40,중부CC눈썰매장,경기 광주시 경충대로 451-0,육상레저스포츠,5011
41,진우낚시터,경기 광주시 국사봉로 0-0,수상레저스포츠,4687
42,엄미리계곡,경기 광주시,자연경관(산),4429
43,국청사,경기 광주시 남한산성로780번길 105-0,종교성지,4046
44,청석공원,경기 광주시,도시공원,4042
45,곤지암야영장,경기 광주시 저수지길 224-39,캠핑,3959
46,롯데시네마광주터미널,경기 광주시 광주대로 30-0,공연시설,3899
47,광남생활체육공원,경기 광주시 장지7길 63-2,도시공원,3868
48,서문,경기 광주시,역사유적지,3844
49,열미계곡,경기 광주시,자연경관(산),3809
50,경기광주한옥마을,경기 광주시 새오개길 39-0,기타관광,3525
51,장경사,경기 광주시 남한산성로 676-0,종교성지,3433
52,남한산성행궁매표소,경기 광주시,기타관광,3360
