순위,관광지명,주소,분류,
1,주산지,경북 청송군,자연관광지,경상북도 청송군
2,주왕산국립공원,경북 청송군 공원길 169-7,자연관광지,경상북도 청송군
3,달기약수탕,경북 청송군 약수길 16-0,자연관광지,경상북도 청송군
4,청송얼음골,경북 청송군,자연관광지,경상북도 청송군
5,송소고택,경북 청송군 송소고택길 15-2,역사관광지,경상북도 청송군
6,산소카페청송정원,경북 청송군,자연관광지,경상북도 청송군
7,대전사,경북 청송군 공원길 226-0,역사관광지,경상북도 청송군
8,주산지,경북 청송군,자연관광,경상북도 청송군
9,절골계곡,경북 청송군,자연관광지,경상북도 청송군
10,주왕산국립공원,경북 청송군 공원길 169-7,자연관광,경상북도 청송군
11,청송재래시장,경북 청송군 현충로 106-0,쇼핑,경상북도 청송군
12,달기약수탕,경북 청송군 약수길 16-0,자연관광,경상북도 청송군
13,하나로마트/청송농협본점,경북 청송군 금월로 238-0,쇼핑,경상북도 청송군
14,주왕산국립공원/절골분소,경북 청송군 주산지길 121-170,자연관광지,경상북도 청송군
15,군립청송야송미술관,경북 청송군 경동로 5162-0,문화시설,경상북도 청송군
16,신촌약수탕,경북 청송군,자연관광지,경상북도 청송군
17,송소고택,경북 청송군 송소고택길 15-2,역사관광,경상북도 청송군
18,청송자연휴양림,경북 청송군 청송로 3478-96,자연관광지,경상북도 청송군
19,청송얼음골,경북 청송군,자연관광,경상북도 청송군
20,주왕산,경북 청송군 공원길 169-7,자연관광지,경상북도 청송군
21,백석탄계곡,경북 청송군,자연관광지,경상북도 청송군
22,백석탄포트홀,경북 청송군 백석탄로 133-70,기타관광지,경상북도 청송군
23,청송솔기온천,경북 청송군 중앙로 315-0,휴양관광지,경상북도 청송군
24,진보시장,경북 청송군,쇼핑,경상북도 청송군
25,하나로마트/청송농협부동지점,경북 청송군 부동로 1023-0,쇼핑,경상북도 청송군
26,산소카페청송정원,경북 청송군,문화관광,경상북도 청송군
27,신성리공룡발자국,경북 청송군 방호정로 0-0,기타관광지,경상북도 청송군
28,청송얼음골아이스클라이밍월드컵경기장,경북 청송군 팔각산로 140-0,레포츠(육상/해상/항공),경상북도 청송군
29,달기약수터상탕,경북 청송군,자연관광지,경상북도 청송군
30,대전사,경북 청송군 공원길 226-0,역사관광,경상북도 청송군
31,주왕산국립공원/상의지구,경북 청송군 당마을길 11-0,자연관광지,경상북도 청송군
32,절골계곡,경북 청송군,자연관광,경상북도 청송군
33,스노벨청송솔샘온천,경북 청송군 주왕산로 494-1,휴양관광지,경상북도 청송군
34,청송양수홍보관,경북 청송군 양수하부길 72-0,문화시설,경상북도 청송군
35,객주문학관,경북 청송군 청송로 6359-0,문화시설,경상북도 청송군
36,신촌약수탕,경북 청송군,자연관광,경상북도 청송군
37,하나로마트/부남농협부남점,경북 청송군 대전로 160-0,쇼핑,경상북도 청송군
38,진보식자재마트,경북 청송군 경동로 4193-0,쇼핑,경상북도 청송군
39,청송자연휴양림,경북 청송군 청송로 3478-96,자연관광,경상북도 청송군
40,다이소/청송진보점,경북 청송군 진안로 15-10,쇼핑,경상북도 청송군
41,야송미술관,경북 청송군 경동로 5162-0,문화시설,경상북도 청송군
42,망향의동산,경북 청송군,자연관광지,경상북도 청송군
43,신성계곡,경북 청송군,자연관광지,경상북도 청송군
44,달기폭포,경북 청송군,자연관광지,경상북도 청송군
45,송정고택,경북 청송군 송소고택길 15-1,역사관광지,경상북도 청송군
46,주왕산국립공원/절골매표소,경북 청송군 주산지길 121-170,기타관광지,경상북도 청송군
47,백석탄계곡,경북 청송군,자연관광,경상북도 청송군
48,청송군민운동장,경북 청송군 중앙로 306-39,기타관광지,경상북도 청송군
49,하나로마트/청송농협진보점,경북 청송군 진안로 14-0,쇼핑,경상북도 청송군
50,CU/청송중앙점,경북 청송군 중앙로 249-1,쇼핑,경상북도 청송군
51,청송사과유통센터직판장,경북 청송군 주왕산로 442-0,쇼핑,경상북도 청송군
52,청송솔기온천,경북 청송군 중앙로 315-0,체험관광,경상북도 청송군
53,월정소류지,경북 청송군,자연관광지,경상북도 청송군
54,진보생활체육공원,경북 청송군,자연관광지,경상북도 청송군
55,주왕산,경북 청송군 공원길 169-7,자연관광,경상북도 청송군
56,GS25/청송점,경북 청송군 금월로 229-0,쇼핑,경상북도 청송군
57,청송주왕산관광지,경북 청송군 주왕산로 494-0,기타관광지,경상북도 청송군
58,하나로마트/현서농협,경북 청송군 구산북로 84-0,쇼핑,경상북도 청송군
59,자작나무명품숲,경북 청송군,기타관광지,경상북도 청송군
60,신성리공룡발자국,경북 청송군 방호정로 0-0,기타관광,경상북도 청송군
61,방호정,경북 청송군 방호정로 126-24,역사관광지,경상북도 청송군
