연령대,남성방문 비율,여성방문 비율
70세 이상,2.0,1.9
60~69세,7.6,5.3
50~59세,16.4,12.7
40~49세,12.3,10.8
30~39세,7.4,7.6
20~29세,6.6,5.8
10~19세,1.9,1.1
