기준연월,방문비율
20220811,110.3
20220812,119.2
20220813,134.5
20220814,152.9
20220815,121.9
20220816,136.8
20220817,138.7
20220818,146.4
20220819,140.5
20220820,133.2
20220821,139.7
20220822,105.1
20220823,122.3
20220824,156.9
20220825,175.2
20220826,163.0
20220827,175.6
20220828,167.8
20220829,155.4
20220830,135.3
20220831,156.7
20220901,146.6
20220902,135.9
20220903,126.9
20220904,123.1
20220905,126.9
20220906,127.3
20220907,107.6
20220908,131.5
20220909,138.0
20220910,134.7
20220911,123.1
20220912,133.2
20220913,122.1
20220914,106.6
20220915,124.2
20220916,121.7
20220917,113.3
20220918,116.0
20220919,114.5
20220920,108.7
20220921,117.1
20220922,128.8
20220923,158.4
20220924,154.4
20220925,168.2
20220926,139.5
20220927,137.8
20220928,159.6
20220929,178.1
20220930,177.3
20221001,143.5
20221002,145.8
20221003,146.6
20221004,139.1
20221005,147.9
20221006,165.3
20221007,152.7
20221008,146.6
20221009,154.4
20221010,136.6
20221011,124.2
20221012,126.7
20221013,150.0
20221014,144.1
20221015,136.6
20221016,144.7
20221017,131.7
20221018,129.6
20221019,127.5
20221020,151.7
20221021,143.3
20221022,112.6
20221023,176.0
20221024,158.4
20221025,132.6
20221026,144.1
20221027,189.8
20221028,182.9
20221029,167.8
20221030,176.4
20221031,142.4
20221101,140.1
20221102,135.3
20221103,161.1
20221104,161.9
20221105,157.1
20221106,155.4
20221107,126.9
20221108,135.3
