순위,관광지명,주소,분류,
1,섬진강기차마을,전남 곡성군 기차마을로 232-0,기타관광지,전라남도 곡성군
2,곡성기차마을전통시장,전남 곡성군 곡성로 856-0,쇼핑,전라남도 곡성군
3,섬진강기차마을,전남 곡성군 기차마을로 232-0,기타관광,전라남도 곡성군
4,곡성세계장미축제,전남 곡성군 기차마을로 252-16,문화관광,전라남도 곡성군
5,압록유원지,전남 곡성군,휴양관광지,전라남도 곡성군
6,압록상상스쿨,전남 곡성군 섬진강로 1060-0,문화시설,전라남도 곡성군
7,섬진강레일바이크,전남 곡성군 섬진강로 1465-0,기타관광지,전라남도 곡성군
8,하나로마트/곡성농협본점,전남 곡성군 중앙로 138-0,쇼핑,전라남도 곡성군
9,하나로마트/옥과농협본점,전남 곡성군 리문3길 12-0,쇼핑,전라남도 곡성군
10,하나로마트/곡성축협본점,전남 곡성군 곡성로 760-0,쇼핑,전라남도 곡성군
11,섬진강레일바이크,전남 곡성군 섬진강로 1465-0,기타관광,전라남도 곡성군
12,도림사,전남 곡성군 도림로 175-0,역사관광지,전라남도 곡성군
13,압록유원지,전남 곡성군,문화관광,전라남도 곡성군
14,태안사,전남 곡성군 태안로 622-215,역사관광지,전라남도 곡성군
15,도림사계곡,전남 곡성군,자연관광지,전라남도 곡성군
16,대황강출렁다리,전남 곡성군,기타관광,전라남도 곡성군
17,섬진강도깨비마을,전남 곡성군 호곡도깨비길 119-97,기타관광지,전라남도 곡성군
18,광주CC,전남 곡성군 입면로 455-0,레포츠(육상/해상/항공),전라남도 곡성군
19,대황강출렁다리,전남 곡성군,기타관광지,전라남도 곡성군
20,도림사,전남 곡성군 도림로 175-0,역사관광,전라남도 곡성군
21,압록상상스쿨,전남 곡성군 섬진강로 1060-0,문화관광,전라남도 곡성군
22,곡성기차당뚝방마켓,전남 곡성군,쇼핑,전라남도 곡성군
23,심청한옥마을,전남 곡성군 심청로 178-0,역사관광,전라남도 곡성군
24,옥과기안CC,전남 곡성군,레포츠(육상/해상/항공),전라남도 곡성군
25,다이소/곡성점,전남 곡성군 군청로 49-0,쇼핑,전라남도 곡성군
26,섬진강도깨비마을,전남 곡성군 호곡도깨비길 119-97,기타관광,전라남도 곡성군
27,태안사,전남 곡성군 태안로 622-215,역사관광,전라남도 곡성군
28,대황강자연휴식공원,전남 곡성군 석곡2길 13-0,자연관광지,전라남도 곡성군
29,청계동계곡,전남 곡성군,자연관광지,전라남도 곡성군
30,곡성세계장미축제,전남 곡성군 기차마을로 252-16,기타관광지,전라남도 곡성군
31,섬진강기차마을장미공원,전남 곡성군 기차마을로 252-16,문화관광,전라남도 곡성군
32,곡성기차마을,전남 곡성군,쇼핑,전라남도 곡성군
33,곡성기차마을패러글라이딩,전남 곡성군,레포츠(육상/해상/항공),전라남도 곡성군
34,하나로마트/곡성농협오곡점,전남 곡성군 기차마을로 156-0,쇼핑,전라남도 곡성군
35,도림사계곡,전남 곡성군,자연관광,전라남도 곡성군
36,심청한옥마을,전남 곡성군 심청로 178-0,역사관광지,전라남도 곡성군
37,곡성아트빌리지시그나기,전남 곡성군 섬진강로 1455-0,기타관광지,전라남도 곡성군
38,광주CC,전남 곡성군 입면로 455-0,레저스포츠,전라남도 곡성군
39,침실습지,전남 곡성군 오지3길 0-0,기타관광지,전라남도 곡성군
40,옥과기안CC,전남 곡성군,레저스포츠,전라남도 곡성군
41,섬진강기차마을드림랜드,전남 곡성군,휴양관광지,전라남도 곡성군
42,제월섬,전남 곡성군,자연관광지,전라남도 곡성군
43,CU/곡성중앙점,전남 곡성군 중앙로 100-2,쇼핑,전라남도 곡성군
44,기차마을드림랜드,전남 곡성군,휴양관광지,전라남도 곡성군
45,옥과시장,전남 곡성군,쇼핑,전라남도 곡성군
46,천태암,전남 곡성군 대신로 381-336,역사관광지,전라남도 곡성군
47,성륜사,전남 곡성군 미술관로 287-0,역사관광지,전라남도 곡성군
48,CU/곡성압록점,전남 곡성군 섬진강로 1045-0,쇼핑,전라남도 곡성군
49,석곡시장,전남 곡성군,쇼핑,전라남도 곡성군
50,하나로마트/석곡농협죽곡점,전남 곡성군 오죽로 26-0,쇼핑,전라남도 곡성군
51,국립곡성치유의숲,전남 곡성군 청계동로 519-0,자연관광지,전라남도 곡성군
52,하나로마트/곡성농협고달점,전남 곡성군 고주로 24-0,쇼핑,전라남도 곡성군
53,품안의숲,전남 곡성군 호곡도깨비길 119-111,쇼핑,전라남도 곡성군
54,곡성천벚꽃길,전남 곡성군,기타관광지,전라남도 곡성군
55,하나로마트/석곡농협본점,전남 곡성군 강변로 7-0,쇼핑,전라남도 곡성군
56,성륜사,전남 곡성군 미술관로 287-0,역사관광,전라남도 곡성군
57,곡성문화체육관,전남 곡성군 곡성로 855-0,기타관광지,전라남도 곡성군
58,섬진강기차마을드림랜드,전남 곡성군,문화관광,전라남도 곡성군
59,대황강체육공원,전남 곡성군,자연관광지,전라남도 곡성군
60,GS25/곡성기차마을점,전남 곡성군 기차마을로 243-0,쇼핑,전라남도 곡성군
61,심청체육공원,전남 곡성군,자연관광지,전라남도 곡성군
62,곡성짚라인,전남 곡성군 섬진강로 1492-0,레포츠(육상/해상/항공),전라남도 곡성군
63,곡성아트빌리지시그나기,전남 곡성군 섬진강로 1455-0,기타관광,전라남도 곡성군
64,횡탄정인증센터,전남 곡성군,레포츠(육상/해상/항공),전라남도 곡성군
65,국립곡성치유의숲,전남 곡성군 청계동로 519-0,자연관광,전라남도 곡성군
66,곡성레저문화센터,전남 곡성군 곡성로 855-0,문화시설,전라남도 곡성군
67,석곡코스모스음악회,전남 곡성군,기타관광지,전라남도 곡성군
68,침실습지,전남 곡성군 오지3길 0-0,기타관광,전라남도 곡성군
69,곡성코스모스축제,전남 곡성군,레포츠(육상/해상/항공),전라남도 곡성군
70,동행복권판매점/웰빙마트편의점,전남 곡성군 곡성로 853-0,쇼핑,전라남도 곡성군
71,제월섬,전남 곡성군,자연관광,전라남도 곡성군
72,섬진강기차마을장미공원,전남 곡성군 기차마을로 252-16,자연관광지,전라남도 곡성군
73,태안사계곡,전남 곡성군,자연관광지,전라남도 곡성군
