연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,2.4
60~69세,10.2,6.4
50~59세,19.4,7.6
40~49세,11.3,4.0
30~39세,11.9,5.1
20~29세,9.4,4.1
10~19세,1.1,1.3
