순위,관광지명,주소,분류,합산 검색 수
1,범어사,부산 금정구 범어사로 250-0,종교성지,70971
2,스포원파크,부산 금정구 체육공원로399번길 324-0,도시공원,54610
3,부산CC,부산 금정구 중앙대로2327번길 112-0,육상레저스포츠,25773
4,동래베네스트GC,부산 금정구,육상레저스포츠,20825
5,홍법사,부산 금정구 두구로33번길 202-0,종교성지,11589
6,회동저수지,부산 금정구,자연경관(하천/해양),8795
7,부곡시장,부산 금정구 동부곡로 5-0,시장,7931
8,서동시장,부산 금정구 서동로141번길 21-0,시장,5901
9,롯데시네마오투,부산 금정구 중앙대로 1607-0,공연시설,4825
10,스포원파크싸이드롬,부산 금정구 체육공원로399번길 324-0,육상레저스포츠,4746
11,BnBK파3골프클럽,부산 금정구,육상레저스포츠,4689
12,남산시장,부산 금정구 금강로 700-0,시장,4223
13,브라운도트호텔구서역점,부산 금정구 중앙대로 1833-0,호텔,3850
14,금정산성,부산 금정구,역사유적지,3842
15,회동수원지둘레길,부산 금정구 개좌로 147-0,기타레저스포츠,3663
16,호텔프렌치코드,부산 금정구 중앙대로1805번길 16-0,모텔,3216
17,서동고갯길,부산 금정구,자연경관(산),2781
18,금정산성동문,부산 금정구,역사유적지,2611
19,고고커피,부산 금정구 중앙대로 1784-0,기타쇼핑시설,2517
20,영풍원예자재,부산 금정구 두구로 13-0,기타쇼핑시설,2506
21,금정산부곡온천,부산 금정구 수림로20번길 36-0,웰니스관광,2245
22,안국선원,부산 금정구 금단로 124-0,종교성지,2212
23,유아인호텔,부산 금정구 온천장로125번길 28-12,호텔,2157
24,호텔헤이브,부산 금정구 서동로 193-14,모텔,2152
25,광명사,부산 금정구 금샘로17번안길 45-0,종교성지,2150
26,부산광역시학생교육원,부산 금정구 북문로 178-0,육상레저스포츠,2129
27,금정산성다목적광장,부산 금정구,도시공원,2037
28,오륜대전망대,부산 금정구 오륜대로 229-0,랜드마크관광,1988
29,메가박스부산대,부산 금정구 장전로12번길 55-0,공연시설,1776
30,넘버25호텔서동점,부산 금정구 서동로 193-11,호텔,1768
31,구서종합시장,부산 금정구 구서로 12-0,시장,1767
32,서동미로시장,부산 금정구 서동로141번길 16-0,시장,1745
33,버튼호텔구서역점,부산 금정구 금정로237번길 28-0,모텔,1700
34,로즈베이호텔,부산 금정구 금정로237번길 34-0,모텔,1612
35,금사시장,부산 금정구 개좌로 81-0,시장,1579
36,늘푸른숲,부산 금정구 체육공원로 270-0,농/산/어촌체험,1481
37,금정청소년수련관,부산 금정구 기찰로96번길 47-0,육상레저스포츠,1453
38,선동잔디구장,부산 금정구,레저스포츠시설,1341
39,비아이마트,부산 금정구 청룡예전로 25-1,기타쇼핑시설,1307
40,올레모텔,부산 금정구 식물원로29번길 25-0,모텔,1127
41,웨이브락클라이밍부산대점,부산 금정구 장전온천천로 51-0,기타레저스포츠,1126
42,허브랑야생화,부산 금정구 북문로 73-0,농/산/어촌체험,1071
43,부곡암,부산 금정구 윤산로 73-21,종교성지,1055
44,호텔블랑,부산 금정구 서동로 193-15,모텔,903
45,연꽃소류지,부산 금정구,자연경관(하천/해양),888
46,청련암,부산 금정구 범어사로 246-0,종교성지,870
47,금정산,부산 금정구,자연경관(산),867
48,니즈호텔,부산 금정구 팔송로24번길 52-0,모텔,783
49,초록마술극장,부산 금정구 기찰로108번길 49-0,공연시설,727
50,호텔G&G,부산 금정구 금정로 242-0,호텔,707
51,금사락,부산 금정구 개좌로 162-0,공연시설,686
52,코코몽키즈랜드부산대점,부산 금정구 부산대학로63번길 2-0,테마공원,631
53,땅뫼산,부산 금정구,자연경관(산),625
54,오륜대한국순교자박물관,부산 금정구 오륜대로 106-1,전시시설,555
55,르이데아호텔,부산 금정구 가마실로 21-0,모텔,520
56,범어사성보박물관,부산 금정구 범어사로 296-0,전시시설,448
57,구서오시게시장,부산 금정구 구서로 12-0,시장,445
58,베니스모텔,부산 금정구 서동로186번길 18-6,모텔,415
59,라찌모텔,부산 금정구 중앙대로1763번길 36-18,모텔,397
60,범어장모텔,부산 금정구 청룡예전로 5-0,모텔,365
61,더제니스호텔,부산 금정구 금정로233번길 9-0,모텔,358
62,구시코리아,부산 금정구 공단로50번길 1-0,기타쇼핑시설,327
63,마모텔,부산 금정구 서동로194번길 8-0,모텔,323
64,티에스호텔,부산 금정구 중앙대로 1931-0,모텔,296
65,V1모텔,부산 금정구 공단로 15-0,모텔,293
66,어댑핏,부산 금정구 금샘로 361-0,기타레저스포츠,266
67,도원사,부산 금정구 북문로 139-0,종교성지,260
68,다이소부산서동역점,부산 금정구 반송로 400-0,기타쇼핑시설,257
69,카카오호텔,부산 금정구 금정로 236-0,모텔,254
69,범어사계곡,부산 금정구 범어사로 250-0,자연경관(산),254
71,더매력짐,부산 금정구 부곡로 50-0,기타레저스포츠,245
72,부산갈맷길8코스1구간,부산 금정구,기타레저스포츠,238
73,대원정사,부산 금정구 중앙대로1944번길 13-0,종교성지,232
73,예술공간Dot,부산 금정구 금샘로 35-0,기타문화관광지,232
75,쇼모텔,부산 금정구 금정로237번길 14-0,모텔,220
76,내원암,부산 금정구 범어사로 248-0,종교성지,219
77,캠퍼스디,부산 금정구 금사로 130-0,기타문화관광지,215
78,다이소부산대점,부산 금정구 장전온천천로 55-0,기타쇼핑시설,200
79,무명사,부산 금정구 금샘로 473-0,종교성지,198
80,호텔시카고,부산 금정구 중앙대로1929번길 8-16,모텔,195
81,에스모텔,부산 금정구 청룡예전로43번길 17-0,모텔,192
82,구시코리아,부산 금정구 금사로 49-0,기타쇼핑시설,184
83,지장암,부산 금정구 범어사로 180-0,종교성지,174
84,보광정사,부산 금정구 반송로 440-9,종교성지,172
85,놀이마당어린이공원,부산 금정구,도시공원,165
86,드림모텔,부산 금정구 개좌로 89-7,모텔,149
87,구서화훼꽃도매시장,부산 금정구 두구로 6-0,시장,147
87,요산문학관,부산 금정구 팔송로 60-6,전시시설,147
