순위,관광지명,주소,분류,현지인 검색 수
1,스포원파크,부산 금정구 체육공원로399번길 324-0,도시공원,12101
2,범어사,부산 금정구 범어사로 250-0,종교성지,12026
3,부산CC,부산 금정구 중앙대로2327번길 112-0,육상레저스포츠,3130
4,동래베네스트GC,부산 금정구,육상레저스포츠,2357
5,홍법사,부산 금정구 두구로33번길 202-0,종교성지,2090
6,부곡시장,부산 금정구 동부곡로 5-0,시장,2052
7,남산시장,부산 금정구 금강로 700-0,시장,1713
8,서동시장,부산 금정구 서동로141번길 21-0,시장,1467
9,롯데시네마오투,부산 금정구 중앙대로 1607-0,공연시설,1074
10,회동저수지,부산 금정구,자연경관(하천/해양),954
11,서동고갯길,부산 금정구,자연경관(산),880
12,금정청소년수련관,부산 금정구 기찰로96번길 47-0,육상레저스포츠,833
13,호텔프렌치코드,부산 금정구 중앙대로1805번길 16-0,모텔,767
14,스포원파크싸이드롬,부산 금정구 체육공원로399번길 324-0,육상레저스포츠,685
15,안국선원,부산 금정구 금단로 124-0,종교성지,682
16,금정산부곡온천,부산 금정구 수림로20번길 36-0,웰니스관광,635
17,고고커피,부산 금정구 중앙대로 1784-0,기타쇼핑시설,632
18,회동수원지둘레길,부산 금정구 개좌로 147-0,기타레저스포츠,613
19,브라운도트호텔구서역점,부산 금정구 중앙대로 1833-0,호텔,529
20,BnBK파3골프클럽,부산 금정구,육상레저스포츠,488
21,광명사,부산 금정구 금샘로17번안길 45-0,종교성지,482
22,넘버25호텔서동점,부산 금정구 서동로 193-11,호텔,419
23,서동미로시장,부산 금정구 서동로141번길 16-0,시장,418
24,부곡암,부산 금정구 윤산로 73-21,종교성지,411
25,구서종합시장,부산 금정구 구서로 12-0,시장,380
26,비아이마트,부산 금정구 청룡예전로 25-1,기타쇼핑시설,359
27,부산광역시학생교육원,부산 금정구 북문로 178-0,육상레저스포츠,356
28,로즈베이호텔,부산 금정구 금정로237번길 34-0,모텔,352
29,금정산성,부산 금정구,역사유적지,329
30,금사시장,부산 금정구 개좌로 81-0,시장,322
31,유아인호텔,부산 금정구 온천장로125번길 28-12,호텔,301
32,영풍원예자재,부산 금정구 두구로 13-0,기타쇼핑시설,286
33,오륜대전망대,부산 금정구 오륜대로 229-0,랜드마크관광,263
34,버튼호텔구서역점,부산 금정구 금정로237번길 28-0,모텔,251
35,금사락,부산 금정구 개좌로 162-0,공연시설,250
36,금정산성다목적광장,부산 금정구,도시공원,247
37,호텔헤이브,부산 금정구 서동로 193-14,모텔,246
38,선동잔디구장,부산 금정구,레저스포츠시설,242
39,연꽃소류지,부산 금정구,자연경관(하천/해양),210
40,금정산성동문,부산 금정구,역사유적지,196
41,메가박스부산대,부산 금정구 장전로12번길 55-0,공연시설,181
42,늘푸른숲,부산 금정구 체육공원로 270-0,농/산/어촌체험,165
43,올레모텔,부산 금정구 식물원로29번길 25-0,모텔,155
44,허브랑야생화,부산 금정구 북문로 73-0,농/산/어촌체험,136
45,구시코리아,부산 금정구 공단로50번길 1-0,기타쇼핑시설,116
46,범어장모텔,부산 금정구 청룡예전로 5-0,모텔,114
47,더매력짐,부산 금정구 부곡로 50-0,기타레저스포츠,113
48,호텔블랑,부산 금정구 서동로 193-15,모텔,111
49,웨이브락클라이밍부산대점,부산 금정구 장전온천천로 51-0,기타레저스포츠,110
50,구서오시게시장,부산 금정구 구서로 12-0,시장,102
51,호텔G&G,부산 금정구 금정로 242-0,호텔,98
52,가인슈퍼,부산 금정구 금사로 39-0,기타쇼핑시설,93
53,니즈호텔,부산 금정구 팔송로24번길 52-0,모텔,91
54,청련암,부산 금정구 범어사로 246-0,종교성지,90
55,오륜대한국순교자박물관,부산 금정구 오륜대로 106-1,전시시설,89
56,땅뫼산,부산 금정구,자연경관(산),84
56,무명사,부산 금정구 금샘로 473-0,종교성지,84
58,더제니스호텔,부산 금정구 금정로233번길 9-0,모텔,75
59,르이데아호텔,부산 금정구 가마실로 21-0,모텔,73
59,베니스모텔,부산 금정구 서동로186번길 18-6,모텔,73
61,캠퍼스디,부산 금정구 금사로 130-0,기타문화관광지,65
62,증인아트홀,부산 금정구 장전온천천로113번길 17-0,기타문화관광지,62
63,성광사불교전시장,부산 금정구 중앙대로 2077-0,기타쇼핑시설,60
64,초록마술극장,부산 금정구 기찰로108번길 49-0,공연시설,58
65,구시코리아,부산 금정구 금사로 49-0,기타쇼핑시설,55
66,라찌모텔,부산 금정구 중앙대로1763번길 36-18,모텔,54
66,다이소부산서동역점,부산 금정구 반송로 400-0,기타쇼핑시설,54
68,놀이마당어린이공원,부산 금정구,도시공원,45
69,JC빌딩,부산 금정구 금강로 379-0,기타쇼핑시설,44
70,범어사성보박물관,부산 금정구 범어사로 296-0,전시시설,41
71,세종장여관,부산 금정구 수림로49번길 3-0,모텔,40
72,다이소부산대점,부산 금정구 장전온천천로 55-0,기타쇼핑시설,39
72,코코몽키즈랜드부산대점,부산 금정구 부산대학로63번길 2-0,테마공원,39
74,금용사,부산 금정구 금샘로 201-0,종교성지,36
74,금정산,부산 금정구,자연경관(산),36
76,마모텔,부산 금정구 서동로194번길 8-0,모텔,35
76,호텔시카고,부산 금정구 중앙대로1929번길 8-16,모텔,35
76,아띠빌,부산 금정구 동부곡로15번길 106-17,기타숙박,35
79,다이소부산구서점,부산 금정구 구서로 8-0,기타쇼핑시설,33
80,티에스호텔,부산 금정구 중앙대로 1931-0,모텔,31
80,요산문학관,부산 금정구 팔송로 60-6,전시시설,31
82,에스모텔,부산 금정구 청룡예전로43번길 17-0,모텔,30
82,예술공간Dot,부산 금정구 금샘로 35-0,기타문화관광지,30
82,오륜동풋살장,부산 금정구,기타레저스포츠,30
82,스포원워터파크,부산 금정구 체육공원로537번길 0-0,테마공원,30
86,범어사계곡,부산 금정구 범어사로 250-0,자연경관(산),29
86,아쿠아온,부산 금정구 수림로62번길 23-0,테마공원,29
86,원효사,부산 금정구 범어사로 58-75,종교성지,29
89,금정문화원,부산 금정구 중앙대로1826번길 10-4,교육시설,28
89,리퍼브에브리데이,부산 금정구 중앙대로 2335-0,기타쇼핑시설,28
89,청송암,부산 금정구 서곡로52번안길 36-4,종교성지,28
92,도원사,부산 금정구 북문로 139-0,종교성지,26
92,코리아팔도오리,부산 금정구 청룡로61번길 10-0,시장,26
94,원복사,부산 금정구 금강로321번길 59-0,기타쇼핑시설,25
95,카카오호텔,부산 금정구 금정로 236-0,모텔,24
95,서동예술창작공간,부산 금정구 서동로149번길 8-0,기타문화관광지,24
97,보람공원,부산 금정구,도시공원,23
98,대원정사,부산 금정구 중앙대로1944번길 13-0,종교성지,22
99,부곡상가시장,부산 금정구 부곡로 107-0,시장,21
100,국청사,부산 금정구 북문로 42-0,종교성지,20
