연령대,남성방문 비율,여성방문 비율
70세 이상,2.7,1.7
60~69세,11.2,6.6
50~59세,16.4,9.3
40~49세,13.7,6.0
30~39세,11.9,7.1
20~29세,6.3,4.2
10~19세,1.1,1.1
