연령대,남성방문 비율,여성방문 비율
70세 이상,7.9,3.2
60~69세,14.6,12.1
50~59세,18.5,13.3
40~49세,7.7,8.1
30~39세,4.1,3.1
20~29세,1.8,2.2
10~19세,1.4,1.2
