연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,2.7
60~69세,9.2,8.6
50~59세,12.3,13.1
40~49세,9.2,8.4
30~39세,8.0,7.5
20~29세,6.3,7.2
10~19세,2.3,1.7
