연령대,남성방문 비율,여성방문 비율
70세 이상,2.1,1.1
60~69세,16.8,2.9
50~59세,26.5,5.9
40~49세,19.2,4.3
30~39세,9.2,2.6
20~29세,5.2,2.6
10~19세,0.8,0.5
