기준연월,방문비율
20220811,15.7
20220812,19.5
20220813,29.9
20220814,39.9
20220815,25.8
20220816,13.0
20220817,13.6
20220818,14.8
20220819,19.9
20220820,30.2
20220821,25.3
20220822,15.4
20220823,17.5
20220824,19.8
20220825,19.7
20220826,21.9
20220827,34.5
20220828,28.2
20220829,21.2
20220830,17.8
20220831,16.2
20220901,24.2
20220902,30.3
20220903,31.7
20220904,28.6
20220905,28.0
20220906,25.0
20220907,13.3
20220908,16.1
20220909,34.0
20220910,36.9
20220911,23.9
20220912,24.6
20220913,15.2
20220914,14.8
20220915,15.2
20220916,16.3
20220917,27.2
20220918,26.7
20220919,17.6
20220920,19.5
20220921,17.2
20220922,16.5
20220923,18.6
20220924,30.5
20220925,26.9
20220926,23.0
20220927,19.2
20220928,19.9
20220929,18.9
20220930,20.4
20221001,35.0
20221002,34.6
20221003,30.2
20221004,21.7
20221005,16.9
20221006,29.6
20221007,21.4
20221008,50.0
20221009,24.6
20221010,24.7
20221011,16.2
20221012,15.8
20221013,15.8
20221014,19.3
20221015,35.9
20221016,31.4
20221017,16.5
20221018,27.8
20221019,17.0
20221020,16.2
20221021,19.7
20221022,40.0
20221023,35.9
20221024,19.6
20221025,19.2
20221026,19.7
20221027,19.6
20221028,21.0
20221029,34.0
20221030,29.0
20221031,17.3
20221101,25.3
20221102,21.1
20221103,25.5
20221104,26.6
20221105,30.2
20221106,26.3
20221107,13.9
20221108,15.8
