순위,관광지명,주소,분류,현지인 검색 수
1,서문시장,대구 중구 큰장로26길 45-0,시장,8455
2,달성공원,대구 중구 달성공원로 35-0,도시공원,3324
3,롯데시네마프리미엄만경,대구 중구 국채보상로 547-0,공연시설,2977
4,228기념중앙공원,대구 중구 동성로2길 80-0,도시공원,2782
5,대구콘서트하우스,대구 중구 태평로 141-0,공연시설,2277
6,노보텔앰배서더대구,대구 중구 국채보상로 611-0,호텔,2001
7,서문시장2지구종합상가,대구 중구 큰장로26길 25-0,시장,1940
8,메트로센터,대구 중구 달구벌대로 지하 2100-0,기타쇼핑시설,1690
9,남문시장,대구 중구 명륜로 70-0,시장,1555
10,스파크랜드,대구 중구 동성로6길 61-0,테마공원,1236
11,CGV대구한일,대구 중구 동성로 39-0,공연시설,1209
12,대구향교,대구 중구 명륜로 112-0,역사유적지,1198
13,경상감영공원,대구 중구 경상감영길 99-0,도시공원,1194
14,김광석다시그리기길,대구 중구 달구벌대로450길 0-0,테마공원,1126
15,엘디스리젠트호텔,대구 중구 달구벌대로 2033-0,호텔,789
16,토요코인호텔동성로점,대구 중구 동성로1길 15-0,호텔,750
17,대구예술발전소,대구 중구 달성로22길 31-12,전시시설,711
18,번개시장,대구 중구 태평로 177-2,시장,665
19,동성로스파크몰,대구 중구 동성로3길 84-0,쇼핑몰,616
20,동성로,대구 중구,테마공원,570
21,반달스퀘어,대구 중구 달구벌대로 2095-0,쇼핑몰,534
22,국채보상운동기념공원,대구 중구 국채보상로 670-0,도시공원,486
23,방천시장,대구 중구 달구벌대로 2222-0,시장,437
24,장원리빙텔,대구 중구 국채보상로 570-14,모텔,393
25,서문시장5지구,대구 중구 큰장로26길 6-0,시장,383
26,북성로기계공구상가,대구 중구 서성로 82-0,기타쇼핑시설,378
27,롯데시네마동성로,대구 중구 동성로2길 95-0,공연시설,346
28,메트로프라자,대구 중구 달구벌대로 지하 2160-0,쇼핑몰,317
29,대암프라이빗,대구 중구 동성로 17-0,쇼핑몰,304
30,2월호텔동성로점,대구 중구 중앙대로81길 13-0,호텔,295
31,유니온관광호텔,대구 중구 태평로 117-0,호텔,248
32,사보이호텔,대구 중구 종로 76-0,모텔,207
33,검전사,대구 중구 북성로 2-0,기타쇼핑시설,205
34,교동시장,대구 중구 교동길 40-0,시장,202
35,호텔야자대구서문시장점,대구 중구 국채보상로99길 38-0,모텔,195
36,제1수창공원,대구 중구,도시공원,182
37,허니문 모텔,대구 중구 달성로21길 21-0,모텔,179
38,그녀는VIP동성로FITNESS5호점,대구 중구 달구벌대로 2109-18,기타레저스포츠,176
39,보현사,대구 중구 문우관길 65-0,종교성지,174
40,청라언덕,대구 중구 달구벌대로 2029-0,기타관광,169
