연령대,남성방문 비율,여성방문 비율
70세 이상,6.8,4.5
60~69세,16.5,7.5
50~59세,22.7,10.4
40~49세,10.4,6.3
30~39세,4.3,2.3
20~29세,2.9,3.9
10~19세,0.6,0.5
