동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
7,16,기타가족,가족_엄마,자연경관,바다_산_해수욕장,백암온천관광특구
2,9,자녀,아들,미식,대게_차_식당,백암온천관광특구
2,2,친구,친구,휴식/힐링,가을여행,백암온천관광특구
1,2,부모님,외할머니,문화예술,전시관,백암온천관광특구
