연령대,남성방문 비율,여성방문 비율
70세 이상,3.0,1.8
60~69세,14.7,3.7
50~59세,21.5,8.7
40~49세,15.9,5.5
30~39세,10.4,5.0
20~29세,5.4,2.3
10~19세,0.7,0.8
