동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,8,부모님,어머니,미식,차_광양매실_붕어빵,배알도 수변공원
0,5,,,자연경관,섬_바다_강변,배알도 수변공원
0,2,,,역사유적,다리,배알도 수변공원
0,2,,,휴식/힐링,나들이,배알도 수변공원
