업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,3.610911E7
쇼핑업,레저용품쇼핑,1.0919265059E10
쇼핑업,대형쇼핑몰,2.0028913861E10
숙박업,기타숙박,4.501637506E9
숙박업,호텔,6.447194E7
숙박업,캠핑장/펜션,0.0
식음료업,식음료,1.53859570455E11
여가서비스업,관광유원시설,1.17490049E8
여가서비스업,골프장,2.528194343E9
여가서비스업,기타레저,2.675117146E9
여가서비스업,문화서비스,1.2756260741E10
여행업,여행업,1.83294E7
운송업,렌터카,1.966845E7
