순위,관광지명,주소,분류
1,롯데백화점/관악점,서울 관악구 봉천로 209-0,쇼핑
2,홈플러스/서울남현점,서울 관악구 과천대로 909-0,쇼핑
3,타임스트림,서울 관악구 신림로 330-0,쇼핑
4,세이브마트/신림점,서울 관악구 난곡로 220-0,쇼핑
5,삼성전자서비스/관악센터,서울 관악구 남부순환로 1719-0,쇼핑
6,GS더프레시/관악점,서울 관악구 쑥고개로 111-0,쇼핑
7,르네상스쇼핑몰,서울 관악구 신림로 340-0,쇼핑
8,봉일시장,서울 관악구 은천로 28-0,쇼핑
9,롯데하이마트/봉천점,서울 관악구 남부순환로 1780-0,쇼핑
10,신원시장,서울 관악구 남부순환로 1578-0,쇼핑
11,관악프라자,서울 관악구 관악로 212-0,쇼핑
12,하나로마트/관악농협관악점,서울 관악구 남부순환로 1369-0,쇼핑
13,현대시장,서울 관악구 양녕로 49-0,쇼핑
14,롯데시네마/서울대입구,서울 관악구 남부순환로 1820-0,공연/행사
15,관악농협농산물백화점,서울 관악구 남부순환로 1369-0,쇼핑
16,관악구민종합체육센터,서울 관악구 낙성대로3길 37-0,레포츠(육상/해상/항공)
17,포도몰,서울 관악구 신림로 330-0,쇼핑
18,관악신사시장,서울 관악구 난곡로74길 58-0,쇼핑
19,우림시장,서울 관악구 난곡로26길 4-0,쇼핑
20,낙성대공원,서울 관악구 낙성대로 77-0,자연관광지
21,낙성대골프연습장,서울 관악구 낙성대로 42-0,레포츠(육상/해상/항공)
22,LG전자베스트샵/봉천점,서울 관악구 양녕로 6-0,쇼핑
23,삼성전자서비스/신림휴대폰센터,서울 관악구 신림로 386-0,쇼핑
24,삼성동시장,서울 관악구 원신1길 34-0,쇼핑
25,삼모스포렉스,서울 관악구 신림로59길 23-0,레포츠(육상/해상/항공)
26,롯데하이마트/신림점,서울 관악구 봉천로 224-0,쇼핑
27,봉천중앙시장,서울 관악구,쇼핑
28,GS더프레시/낙성대점,서울 관악구 봉천로 576-0,쇼핑
29,국사봉체육관,서울 관악구 국회단지길 144-0,기타관광지
30,삼성디지털프라자/관악봉천점,서울 관악구 남부순환로 1719-0,쇼핑
31,롯데시네마/신림,서울 관악구 신림로 330-0,공연/행사
32,봉천고개,서울 관악구,자연관광지
33,삼성디지털프라자/신림점,서울 관악구 신림로 386-0,쇼핑
34,LG전자서비스센터/관악서비스센터,서울 관악구 양녕로 6-0,쇼핑
35,짐박스피트니스/봉천점,서울 관악구 청룡1길 2-0,레포츠(육상/해상/항공)
36,라붐아울렛,서울 관악구 남부순환로 1820-0,쇼핑
37,신림체육센터,서울 관악구 난곡로58길 13-0,기타관광지
38,관악식자재마트,서울 관악구 청림3길 10-0,쇼핑
39,골프존파크/봉천더블랙점,서울 관악구 남부순환로 1777-7,레포츠(육상/해상/항공)
40,세계주류,서울 관악구 조원로 96-0,쇼핑
41,쑥고개,서울 관악구,자연관광지
42,관악구민운동장,서울 관악구 낙성대로 40-0,기타관광지
43,쿠쿠/관악서비스센터,서울 관악구 남부순환로 1692-0,쇼핑
44,패션과문화의거리,서울 관악구,쇼핑
45,홈플러스익스프레스/봉천점,서울 관악구 양녕로 46-0,쇼핑
46,인헌시장,서울 관악구 인헌6길 16-0,쇼핑
47,서울특별시교육청과학전시관/본관,서울 관악구 낙성대로 101-0,문화시설
48,다이소/낙성대점,서울 관악구 남부순환로 1960-0,쇼핑
49,중앙식자재마트/신림점,서울 관악구 신림로23길 16-0,쇼핑
50,관음사,서울 관악구 승방1길 109-80,역사관광지
51,다이소/봉천본점,서울 관악구 관악로 195-0,쇼핑
52,서울시립남서울미술관,서울 관악구 남부순환로 2076-0,문화시설
53,GS더프레시/관악청림점,서울 관악구 청림6길 3-0,쇼핑
54,국군복지단/사당마트,서울 관악구 승방7길 31-0,쇼핑
55,롯데시네마/신림,서울 관악구 신림로 330-0,문화관광
56,호림박물관,서울 관악구 남부순환로152길 53-0,문화시설
57,탠디/본사직영매장,서울 관악구 남부순환로 1968-0,쇼핑
58,알라딘중고서점/신림점,서울 관악구 신림로 318-0,쇼핑
59,다이소/난곡사거리점,서울 관악구 남부순환로 1474-0,쇼핑
60,롯데마이슈퍼/남현점,서울 관악구 남부순환로 2074-0,쇼핑
61,자연드림/서울관악점,서울 관악구 은천로 81-0,쇼핑
62,골프존파크/봉천더클래식점,서울 관악구 남부순환로218길 37-0,레포츠(육상/해상/항공)
63,리홈쿠첸서비스센터/관악점,서울 관악구 남부순환로 1547-0,쇼핑
64,신신림시장,서울 관악구 원신2길 34-0,쇼핑
65,관악중앙도서관,서울 관악구 신림로3길 35-0,문화시설
66,관악문화원,서울 관악구 신림로3길 35-0,문화시설
67,미성체육관,서울 관악구 난우16길 37-0,기타관광지
68,이마트에브리데이/봉천동점,서울 관악구 은천로 51-0,쇼핑
69,롯데시네마/서울대입구,서울 관악구 남부순환로 1820-0,문화관광
70,영림식자재마트/봉천점,서울 관악구 장군봉1길 53-0,쇼핑
71,봉일골프랜드,서울 관악구 은천로 28-0,레포츠(육상/해상/항공)
72,LG전자베스트샵/관악점,서울 관악구 봉천로 210-0,쇼핑
73,다이소/신림3호점,서울 관악구 신림로 318-0,쇼핑
74,GS더프레시/관악난향점,서울 관악구 난곡로 50-0,쇼핑
75,남태령고개,서울 관악구,자연관광지
76,신림동별빛거리,서울 관악구 신림로 0-0,휴양관광지
77,관악산,서울 관악구 신림로 23-0,자연관광지
78,더클라임/신림점,서울 관악구 신원로 35-0,레포츠(육상/해상/항공)
79,관악구제2구민운동장,서울 관악구,기타관광지
80,더클라임/서울대점,서울 관악구 남부순환로 1801-0,레포츠(육상/해상/항공)
81,다이소/서울대입구점,서울 관악구 남부순환로 1840-0,쇼핑
82,TennisPlus/관악점,서울 관악구 신림로3길 40-0,쇼핑
83,국군복지단/방패마트,서울 관악구 과천대로 851-0,쇼핑
84,LG전자베스트샵/봉천역점,서울 관악구 남부순환로 1659-0,쇼핑
85,골프존파크/봉천화이트점,서울 관악구 청룡1길 37-0,레포츠(육상/해상/항공)
86,SK텔레콤/PS&M 보라매CV센터점,서울 관악구 보라매로5길 1-0,쇼핑
87,슬로우보틀,서울 관악구 신림로 109-0,쇼핑
88,게스포도몰,서울 관악구 신림로 330-0,쇼핑
89,하나로마트/보라매점,서울 관악구 보라매로 12-0,쇼핑
90,금호공구,서울 관악구 남부순환로 1757-0,쇼핑
91,삼성디지털프라자/서울대점,서울 관악구 관악로 217-0,쇼핑
92,진흥마켓/신림점,서울 관악구 남부순환로157길 63-0,쇼핑
93,다이소/봉천2호점,서울 관악구 남부순환로 1731-0,쇼핑
94,자연드림/서울관악점,서울 관악구 은천로 95-0,쇼핑
95,낙성대공원,서울 관악구 낙성대로 77-0,문화관광
96,만남의광장,서울 관악구 신림로 23-0,자연관광지
97,신림홈마트,서울 관악구 신림로58길 13-0,쇼핑
98,까사미아/서울대입구역점,서울 관악구 남부순환로 1805-0,쇼핑
99,서울특별시교육청과학전시관/본관,서울 관악구 낙성대로 101-0,문화관광
100,한살림/봉천매장,서울 관악구 양녕로 74-0,쇼핑
