연령대,남성방문 비율,여성방문 비율
70세 이상,6.9,5.1
60~69세,14.2,7.4
50~59세,15.4,8.5
40~49세,10.2,5.4
30~39세,9.8,3.6
20~29세,7.5,2.5
10~19세,1.5,1.1
