연령대,남성방문 비율,여성방문 비율
70세 이상,6.7,6.3
60~69세,12.6,10.1
50~59세,12.4,9.4
40~49세,9.5,6.7
30~39세,7.2,4.6
20~29세,6.8,3.9
10~19세,1.7,1.5
