연령대,남성방문 비율,여성방문 비율
70세 이상,4.9,3.7
60~69세,13.0,10.7
50~59세,14.1,13.7
40~49세,9.2,6.3
30~39세,7.6,4.7
20~29세,5.5,4.0
10~19세,1.1,0.9
