연령대,남성방문 비율,여성방문 비율
70세 이상,2.1,2.7
60~69세,13.7,8.7
50~59세,12.6,11.5
40~49세,9.1,7.6
30~39세,9.0,7.9
20~29세,5.6,6.5
10~19세,1.1,1.1
