기준연월,방문비율
20220811,47.6
20220812,56.4
20220813,90.6
20220814,107.7
20220815,113.7
20220816,32.4
20220817,36.1
20220818,35.6
20220819,45.3
20220820,92.9
20220821,85.1
20220822,32.4
20220823,26.4
20220824,27.7
20220825,33.7
20220826,45.8
20220827,103.6
20220828,93.9
20220829,40.2
20220830,33.7
20220831,36.1
20220901,13.9
20220902,31.0
20220903,73.5
20220904,65.6
20220905,19.4
20220906,17.1
20220907,25.9
20220908,15.7
20220909,123.4
20220910,145.2
20220911,149.3
20220912,147.5
20220913,20.8
20220914,23.1
20220915,19.9
20220916,32.4
20220917,68.9
20220918,68.0
20220919,31.4
20220920,28.2
20220921,29.1
20220922,27.3
20220923,46.7
20220924,87.4
20220925,80.9
20220926,36.1
20220927,37.9
20220928,39.8
20220929,33.3
20220930,39.3
20221001,100.3
20221002,90.6
20221003,118.4
20221004,23.6
20221005,25.0
20221006,27.7
20221007,38.8
20221008,99.4
20221009,137.3
20221010,133.6
20221011,35.1
20221012,38.4
20221013,31.9
20221014,43.5
20221015,99.4
20221016,95.2
20221017,42.5
20221018,34.2
20221019,33.3
20221020,39.8
20221021,53.2
20221022,115.1
20221023,115.1
20221024,48.5
20221025,45.8
20221026,47.6
20221027,60.1
20221028,69.8
20221029,129.9
20221030,123.4
20221031,63.8
20221101,39.3
20221102,46.2
20221103,50.9
20221104,63.3
20221105,127.6
20221106,127.6
20221107,54.1
20221108,44.4
