동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
3310,4900,자녀,딸_외동_아들,미식,맛집_소주_반반치킨
2905,4546,회사동료,대리_직원_여직원,자연경관,강변_바다_공원
1760,1282,기타가족,가족_효자_오빠,레포츠/운동,캠핑여행_수영장_캠핑
457,698,친구,친구_지인_동창,문화예술,공연장_노래방_아트센터
427,374,부모님,어머니_어머님_아빠,휴식/힐링,나들이_가을여행_테라피
388,58,연인,애인_커플_여자친구,역사유적,정자_관아_사찰
97,44,배우자,아내_신랑_부인,반려동물,유기견_애완동물_동물
53,2,학생,고딩_중학생_대학생,체험,시티투어_요리체험
