기준연월,지역명,검색량(건)
202108,경기도 성남시 중원구 ,1015
202109,경기도 성남시 중원구 ,3566
202110,경기도 성남시 중원구 ,2306
202111,경기도 성남시 중원구 ,3300
202112,경기도 성남시 중원구 ,562
202201,경기도 성남시 중원구 ,2814
202202,경기도 성남시 중원구 ,1493
202203,경기도 성남시 중원구 ,330
202204,경기도 성남시 중원구 ,766
202205,경기도 성남시 중원구 ,865
202206,경기도 성남시 중원구 ,3842
202207,경기도 성남시 중원구 ,442
