유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 성남시 분당구 , 경기도 성남시 중원구,24.1,1
경기도 성남시 수정구 , 경기도 성남시 중원구,23.3,1
경기도 광주시 , 경기도 성남시 중원구,11.1,1
서울특별시 송파구 , 경기도 성남시 중원구,5.2,1
서울특별시 강남구 , 경기도 성남시 중원구,3.7,1
경기도 하남시 , 경기도 성남시 중원구,2.9,1
경기도 용인시 기흥구 , 경기도 성남시 중원구,2.2,1
경기도 용인시 수지구 , 경기도 성남시 중원구,1.8,1
서울특별시 서초구 , 경기도 성남시 중원구,1.7,1
경기도 용인시 처인구 , 경기도 성남시 중원구,1.4,1
서울특별시 강동구 , 경기도 성남시 중원구,1.3,1
경기도 화성시 , 경기도 성남시 중원구,1.3,1
경기도 남양주시 , 경기도 성남시 중원구,1.1,1
경기도 이천시 , 경기도 성남시 중원구,0.9,1
경기도 의왕시 , 경기도 성남시 중원구,0.8,1
경기도 수원시 영통구 , 경기도 성남시 중원구,0.7,1
경기도 시흥시 , 경기도 성남시 중원구,0.7,1
경기도 안양시 동안구 , 경기도 성남시 중원구,0.6,1
서울특별시 성동구 , 경기도 성남시 중원구,0.6,1
서울특별시 광진구 , 경기도 성남시 중원구,0.6,1
 경기도 성남시 중원구,경기도 성남시 분당구,24.6,2
 경기도 성남시 중원구,경기도 성남시 수정구,18.5,2
 경기도 성남시 중원구,경기도 광주시,13.6,2
 경기도 성남시 중원구,서울특별시 송파구,5.5,2
 경기도 성남시 중원구,서울특별시 강남구,3.3,2
 경기도 성남시 중원구,경기도 하남시,3.2,2
 경기도 성남시 중원구,경기도 용인시 기흥구,1.8,2
 경기도 성남시 중원구,서울특별시 서초구,1.7,2
 경기도 성남시 중원구,경기도 용인시 수지구,1.6,2
 경기도 성남시 중원구,경기도 남양주시,1.4,2
 경기도 성남시 중원구,경기도 이천시,1.3,2
 경기도 성남시 중원구,경기도 여주시,1.2,2
 경기도 성남시 중원구,경기도 의왕시,1.1,2
 경기도 성남시 중원구,경기도 용인시 처인구,1.1,2
 경기도 성남시 중원구,경기도 화성시,1.0,2
 경기도 성남시 중원구,서울특별시 강동구,0.7,2
 경기도 성남시 중원구,서울특별시 중구,0.7,2
 경기도 성남시 중원구,경기도 양평군,0.7,2
 경기도 성남시 중원구,경기도 수원시 영통구,0.7,2
 경기도 성남시 중원구,경기도 광명시,0.6,2
