순위,업소명,주소,분류,외지인 검색 수
1,스타벅스성남모란DT점,경기 성남시 중원구 둔촌대로 131-0,카페/찻집,8881
2,스타벅스남한산성입구역점,경기 성남시 중원구 산성대로426번길 2-0,카페/찻집,4579
3,뿅의전설본점 [중식],경기 성남시 중원구 광명로 300-0,외국식,4259
4,스타벅스단대오거리역점,경기 성남시 중원구 산성대로 340-1,카페/찻집,3873
5,유명갈매기,경기 성남시 중원구 양현로 469-0,한식,2784
6,라드독,경기 성남시 중원구 마지로 130-5,카페/찻집,2438
7,시골산장,경기 성남시 중원구 마지로 120-0,한식,2436
8,롯데리아성남도촌점,경기 성남시 중원구 도촌로26번길 3-0,간이음식,2129
9,수타손짬뽕고수[중식],경기 성남시 중원구 성남대로997번길 51-4,외국식,2106
10,정원숯불한우,경기 성남시 중원구 산성대로 136-0,한식,1852
11,오와스시성남시청점,경기 성남시 중원구 성남대로997번길 25-7,외국식,1846
12,태능골,경기 성남시 중원구 둔촌대로 269-0,한식,1835
13,피어몬트,경기 성남시 중원구 둔촌대로64번길 4-7,카페/찻집,1737
14,오대오바지락칼국수,경기 성남시 중원구 순환로 467-0,한식,1636
15,SUBWAY성남시청점,경기 성남시 중원구 성남대로997번길 51-20,간이음식,1627
16,도원성남점,경기 성남시 중원구 둔촌대로 464-0,외국식,1504
17,옥동갈비탕,경기 성남시 중원구 산성대로 332-2,한식,1441
18,국가대표생바지락칼국수,경기 성남시 중원구 여수울로15번길 4-4,한식,1343
19,수진분식성남중앙지하쇼핑몰점,경기 성남시 중원구 산성대로 지하 204-5,간이음식,1224
20,덕원생고기,경기 성남시 중원구 둔촌대로 305-0,한식,1168
21,돌다방,경기 성남시 중원구 광명로 256-0,카페/찻집,1155
22,보릿고개분당점,경기 성남시 중원구 성남대로997번길 51-0,한식,1128
23,덕발장,경기 성남시 중원구 도촌로7번길 3-13,외국식,1028
24,투썸플레이스성남시청점,경기 성남시 중원구 양현로 409-0,카페/찻집,1018
