연령대,남성방문 비율,여성방문 비율
70세 이상,3.7,4.3
60~69세,6.4,9.8
50~59세,7.2,8.6
40~49세,9.4,8.6
30~39세,9.6,11.0
20~29세,6.8,8.4
10~19세,2.6,2.3
