동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
3,78,기타가족,동서_엄마,자연경관,산책로_공원_숲,서울몽촌토성
1,13,싱글,혼자,문화예술,박물관_광장_전시관,서울몽촌토성
1,7,부모님,아버지,미식,호박_맛집_오징어,서울몽촌토성
0,6,,,레포츠/운동,트레킹_수영장_체조경기장,서울몽촌토성
0,4,,,역사유적,관아_유네스코,서울몽촌토성
