기준연월,방문비율
20220811,117.1
20220812,150.1
20220813,265.0
20220814,349.9
20220815,158.4
20220816,124.4
20220817,116.0
20220818,122.2
20220819,126.9
20220820,227.7
20220821,224.8
20220822,39.9
20220823,76.1
20220824,63.5
20220825,41.3
20220826,68.2
20220827,175.1
20220828,179.5
20220829,0.4
20220830,54.7
20220831,59.5
20220901,80.1
20220902,89.2
20220903,122.6
20220904,130.9
20220905,39.9
20220906,55.1
20220907,58.4
20220908,78.7
20220909,174.0
20220910,164.6
20220911,158.1
20220912,80.9
20220913,56.9
20220914,47.1
20220915,73.2
20220916,108.8
20220917,143.9
20220918,124.4
20220919,11.2
20220920,37.0
20220921,36.6
20220922,38.4
20220923,65.6
20220924,123.6
20220925,118.2
20220926,4.7
20220927,37.0
20220928,42.1
20220929,37.7
20220930,68.5
20221001,126.9
20221002,120.0
20221003,53.7
20221004,58.0
20221005,76.1
20221006,116.4
20221007,108.4
20221008,150.1
20221009,148.3
20221010,96.4
20221011,43.1
20221012,52.6
20221013,100.4
20221014,93.9
20221015,153.4
20221016,130.5
20221017,35.5
20221018,52.9
20221019,51.8
20221020,85.6
20221021,80.1
20221022,141.4
20221023,126.9
20221024,27.2
20221025,54.4
20221026,51.1
20221027,54.0
20221028,84.1
20221029,148.7
20221030,136.7
20221031,32.3
20221101,7.3
20221102,18.5
20221103,61.3
20221104,72.9
20221105,157.0
20221106,120.0
20221107,21.4
20221108,40.2
