기준연월,방문비율
20220811,179.0
20220812,187.3
20220813,196.0
20220814,146.5
20220815,39.8
20220816,135.3
20220817,144.2
20220818,144.4
20220819,140.5
20220820,151.5
20220821,117.2
20220822,39.5
20220823,183.4
20220824,197.8
20220825,155.2
20220826,150.2
20220827,164.3
20220828,141.5
20220829,51.0
20220830,190.2
20220831,205.1
20220901,109.6
20220902,106.2
20220903,118.0
20220904,99.2
20220905,47.6
20220906,131.1
20220907,158.0
20220908,134.7
20220909,140.5
20220910,166.7
20220911,119.0
20220912,45.5
20220913,173.5
20220914,190.0
20220915,151.0
20220916,145.0
20220917,157.2
20220918,123.0
20220919,64.1
20220920,185.5
20220921,198.6
20220922,155.2
20220923,149.1
20220924,171.6
20220925,147.8
20220926,64.9
20220927,186.6
20220928,201.5
20220929,156.7
20220930,153.6
20221001,119.6
20221002,102.6
20221003,28.5
20221004,118.8
20221005,145.5
20221006,123.5
20221007,115.6
20221008,138.7
20221009,112.0
20221010,59.7
20221011,156.7
20221012,178.7
20221013,135.3
20221014,129.0
20221015,146.0
20221016,121.4
20221017,65.7
20221018,173.7
20221019,186.8
20221020,142.6
20221021,135.8
20221022,148.1
20221023,122.2
20221024,58.3
20221025,172.9
20221026,188.6
20221027,138.1
20221028,135.8
20221029,162.2
20221030,146.0
20221031,68.3
20221101,115.1
20221102,133.2
20221103,115.9
20221104,113.6
20221105,121.4
20221106,103.9
20221107,44.0
20221108,139.5
