기준연월,방문비율
20220811,97.3
20220812,99.4
20220813,229.8
20220814,285.7
20220815,358.2
20220816,93.2
20220817,99.4
20220818,95.2
20220819,95.2
20220820,223.6
20220821,296.1
20220822,70.4
20220823,91.1
20220824,95.2
20220825,93.2
20220826,93.2
20220827,223.6
20220828,296.1
20220829,70.4
20220830,109.7
20220831,113.9
20220901,103.5
20220902,120.1
20220903,252.6
20220904,325.1
20220905,107.7
20220906,124.2
20220907,128.4
20220908,126.3
20220909,412.0
20220910,494.8
20220911,567.3
20220912,395.4
20220913,130.4
20220914,136.6
20220915,132.5
20220916,132.5
20220917,262.9
20220918,335.4
20220919,109.7
20220920,128.4
20220921,132.5
20220922,130.4
20220923,130.4
20220924,260.9
20220925,333.3
20220926,107.7
20220927,128.4
20220928,132.5
20220929,130.4
20220930,149.1
20221001,234.0
20221002,325.1
20221003,385.1
20221004,120.1
20221005,132.5
20221006,126.3
20221007,126.3
20221008,256.7
20221009,561.1
20221010,395.4
20221011,130.4
20221012,136.6
20221013,132.5
20221014,132.5
20221015,262.9
20221016,335.4
20221017,109.7
20221018,130.4
20221019,136.6
20221020,130.4
20221021,130.4
20221022,260.9
20221023,333.3
20221024,107.7
20221025,128.4
20221026,132.5
20221027,130.4
20221028,130.4
20221029,260.9
20221030,352.0
20221031,126.3
20221101,101.4
20221102,124.2
20221103,120.1
20221104,120.1
20221105,260.9
20221106,329.2
20221107,103.5
20221108,124.2
